source_file,text_span,mode,emotion,marker_type,marker_value,type
Albert_dataset,fait face; sécheresse; pénurie d'eau,Suggérée,Peur,punctuation,;,SitEmo
Albert_dataset,fait face; sécheresse; pénurie d'eau,Suggérée,Peur,punctuation,;,SitEmo
Albert_dataset,fait face; sécheresse; pénurie d'eau,Suggérée,Peur,punctuation,',SitEmo
Albert_dataset,fuir,Comportementale,Peur,word,fuir,SitEmo
Albert_dataset,trouver refuge,Suggérée,Peur,word,trouver,SitEmo
Albert_dataset,trouver refuge,Suggérée,Peur,word,refuge,SitEmo
Albert_dataset,crise,Suggérée,Colère,word,crise,SitEmo
Albert_dataset,crise,Suggérée,Tristesse,word,crise,SitEmo
Albert_dataset,souffrir,Suggérée,Peur,word,souffrir,SitEmo
Albert_dataset,famine,Suggérée,Peur,word,famine,SitEmo
Albert_dataset,quitté le pays,Comportementale,Peur,word,quitté,SitEmo
Albert_dataset,quitté le pays,Comportementale,Peur,word,pays,SitEmo
Albert_dataset,accuse,Comportementale,Colère,word,accuse,SitEmo
Albert_dataset,immoralité,Suggérée,Colère,word,immoralité,SitEmo
Albert_dataset,se disputeront,Comportementale,Colère,word,disputeront,SitEmo
Albert_dataset,forcé,Suggérée,Colère,word,forcé,SitEmo
Albert_dataset,accuse,Comportementale,Colère,word,accuse,SitEmo
Albert_dataset,accusé,Comportementale,Colère,word,accusé,SitEmo
Albert_dataset,escroqués,Suggérée,Colère,word,escroqués,SitEmo
Albert_dataset,furieux,Désignée,Colère,word,furieux,SitEmo
Albert_dataset,choqué,Désignée,Surprise,word,choqué,SitEmo
Albert_dataset,truqué,Suggérée,Colère,word,truqué,SitEmo
Albert_dataset,falsifier,Suggérée,Colère,word,falsifier,SitEmo
Albert_dataset,dément,Comportementale,Colère,word,dément,SitEmo
Albert_dataset,reproche,Comportementale,Colère,word,reproche,SitEmo
Albert_dataset,particulières,Désignée,Surprise,word,particulières,SitEmo
Albert_dataset,explosion,Suggérée,Peur,word,explosion,SitEmo
Albert_dataset,explosion,Suggérée,Surprise,word,explosion,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,performance,Suggérée,Admiration,word,performance,SitEmo
Albert_dataset,imposé,Suggérée,Fierté,word,imposé,SitEmo
Albert_dataset,imposé,Suggérée,Joie,word,imposé,SitEmo
Albert_dataset,n'a pas réussi,Suggérée,Tristesse,word,n'a,SitEmo
Albert_dataset,n'a pas réussi,Suggérée,Tristesse,word,réussi,SitEmo
Albert_dataset,n'a pas réussi,Suggérée,Tristesse,punctuation,',SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,révolte,Comportementale,Colère,word,révolte,SitEmo
Albert_dataset,revendications,Comportementale,Colère,word,revendications,SitEmo
Albert_dataset,surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,victoire,Suggérée,Joie,word,victoire,SitEmo
Albert_dataset,victoire,Suggérée,Joie,word,victoire,SitEmo
Albert_dataset,s'étonne,Désignée,Surprise,word,s'étonne,SitEmo
Albert_dataset,s'étonne,Désignée,Surprise,punctuation,',SitEmo
Albert_dataset,tendues,Suggérée,Colère,word,tendues,SitEmo
Albert_dataset,accusés,Comportementale,Colère,word,accusés,SitEmo
Albert_dataset,détourné de l'argent,Suggérée,Colère,word,détourné,SitEmo
Albert_dataset,détourné de l'argent,Suggérée,Colère,word,l'argent,SitEmo
Albert_dataset,détourné de l'argent,Suggérée,Colère,punctuation,',SitEmo
Albert_dataset,malhonnêtes; volé,Suggérée,Colère,word,malhonnêtes,SitEmo
Albert_dataset,malhonnêtes; volé,Suggérée,Colère,word,volé,SitEmo
Albert_dataset,malhonnêtes; volé,Suggérée,Colère,punctuation,;,SitEmo
Albert_dataset,nuire,Suggérée,Colère,word,nuire,SitEmo
Albert_dataset,accusations,Comportementale,Colère,word,accusations,SitEmo
Albert_dataset,accusés,Comportementale,Colère,word,accusés,SitEmo
Albert_dataset,déclaré moins,Suggérée,Colère,word,déclaré,SitEmo
Albert_dataset,reproché,Comportementale,Colère,word,reproché,SitEmo
Albert_dataset,accusent,Comportementale,Colère,word,accusent,SitEmo
Albert_dataset,drôles,Suggérée,Surprise,word,drôles,SitEmo
Albert_dataset,n'étaient pas d'accord,Suggérée,Colère,word,n'étaient,SitEmo
Albert_dataset,n'étaient pas d'accord,Suggérée,Colère,word,d'accord,SitEmo
Albert_dataset,n'étaient pas d'accord,Suggérée,Colère,punctuation,',SitEmo
Albert_dataset,n'étaient pas d'accord,Suggérée,Colère,punctuation,',SitEmo
Albert_dataset,décidé de renvoyer,Suggérée,Colère,word,décidé,SitEmo
Albert_dataset,décidé de renvoyer,Suggérée,Colère,word,renvoyer,SitEmo
Albert_dataset,conflit,Désignée,Colère,word,conflit,SitEmo
Albert_dataset,colère,Désignée,Colère,word,colère,SitEmo
Albert_dataset,manifestation,Comportementale,Colère,word,manifestation,SitEmo
Albert_dataset,contrôler,Suggérée,Colère,word,contrôler,SitEmo
Albert_dataset,corruption,Suggérée,Colère,word,corruption,SitEmo
Albert_dataset,accusait,Comportementale,Colère,word,accusait,SitEmo
Albert_dataset,accusent,Comportementale,Colère,word,accusent,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,curieuse,Désignée,Surprise,word,curieuse,SitEmo
Albert_dataset,inquiète,Désignée,Peur,word,inquiète,SitEmo
Albert_dataset,menaçant,Désignée,Peur,word,menaçant,SitEmo
Albert_dataset,n’entend pas se laisser faire,Suggérée,Colère,word,entend,SitEmo
Albert_dataset,n’entend pas se laisser faire,Suggérée,Colère,word,laisser,SitEmo
Albert_dataset,menacé,Désignée,Peur,word,menacé,SitEmo
Albert_dataset,guerre nucléaire,Suggérée,Peur,word,guerre,SitEmo
Albert_dataset,guerre nucléaire,Suggérée,Peur,word,nucléaire,SitEmo
Albert_dataset,menacé,Comportementale,Colère,word,menacé,SitEmo
Albert_dataset,redoutent,Désignée,Peur,word,redoutent,SitEmo
Albert_dataset,record,Suggérée,Fierté,word,record,SitEmo
Albert_dataset,record,Suggérée,Joie,word,record,SitEmo
Albert_dataset,grève,Comportementale,Colère,word,grève,SitEmo
Albert_dataset,manifesté contre,Comportementale,Colère,word,manifesté,SitEmo
Albert_dataset,manifesté contre,Comportementale,Colère,word,contre,SitEmo
Albert_dataset,dénonçant,Suggérée,Colère,word,dénonçant,SitEmo
Albert_dataset,colère,Désignée,Colère,word,colère,SitEmo
Albert_dataset,mécontents,Désignée,Colère,word,mécontents,SitEmo
Albert_dataset,protester,Comportementale,Colère,word,protester,SitEmo
Albert_dataset,soulevés contre,Comportementale,Colère,word,soulevés,SitEmo
Albert_dataset,soulevés contre,Comportementale,Colère,word,contre,SitEmo
Albert_dataset,trop élevés,Suggérée,Colère,word,élevés,SitEmo
Albert_dataset,ne pas se préoccuper,Suggérée,Colère,word,préoccuper,SitEmo
Albert_dataset,réclamaient,Comportementale,Colère,word,réclamaient,SitEmo
Albert_dataset,lassée,Désignée,Dégoût,word,lassée,SitEmo
Albert_dataset,grèves,Comportementale,Colère,word,grèves,SitEmo
Albert_dataset,négociations,Comportementale,Colère,word,négociations,SitEmo
Albert_dataset,bloquer,Comportementale,Colère,word,bloquer,SitEmo
Albert_dataset,grève,Comportementale,Colère,word,grève,SitEmo
Albert_dataset,gain de cause,Suggérée,Joie,word,gain,SitEmo
Albert_dataset,gain de cause,Suggérée,Joie,word,cause,SitEmo
Albert_dataset,colère,Désignée,Colère,word,colère,SitEmo
Albert_dataset,accusait,Comportementale,Colère,word,accusait,SitEmo
Albert_dataset,installé des barrages,Comportementale,Colère,word,installé,SitEmo
Albert_dataset,installé des barrages,Comportementale,Colère,word,barrages,SitEmo
Albert_dataset,protesté,Comportementale,Colère,word,protesté,SitEmo
Albert_dataset,surprenante,Désignée,Surprise,word,surprenante,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,ravir,Désignée,Joie,word,ravir,SitEmo
Albert_dataset,passionnée,Suggérée,Admiration,word,passionnée,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,désespéré,Montrée,Colère,word,désespéré,SitEmo
Albert_dataset,juste,Montrée,Colère,word,juste,SitEmo
Albert_dataset,rétorqué,Comportementale,Colère,word,rétorqué,SitEmo
Albert_dataset,découvre,Suggérée,Surprise,word,découvre,SitEmo
Albert_dataset,désespéré,Désignée,Tristesse,word,désespéré,SitEmo
Albert_dataset,offre,Suggérée,Joie,word,offre,SitEmo
Albert_dataset,charmé; cadeau,Suggérée,Joie,word,charmé,SitEmo
Albert_dataset,charmé; cadeau,Suggérée,Joie,word,cadeau,SitEmo
Albert_dataset,charmé; cadeau,Suggérée,Joie,punctuation,;,SitEmo
Albert_dataset,torturaient,Suggérée,Colère,word,torturaient,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,word,manifestations,SitEmo
Albert_dataset,joviales,Désignée,Joie,word,joviales,SitEmo
Albert_dataset,choqué,Suggérée,Colère,word,choqué,SitEmo
Albert_dataset,choqué,Suggérée,Surprise,word,choqué,SitEmo
Albert_dataset,inégalités; injustices,Suggérée,Colère,word,inégalités,SitEmo
Albert_dataset,inégalités; injustices,Suggérée,Colère,word,injustices,SitEmo
Albert_dataset,inégalités; injustices,Suggérée,Colère,punctuation,;,SitEmo
Albert_dataset,hommage,Comportementale,Admiration,word,hommage,SitEmo
Albert_dataset,fêter,Suggérée,Surprise,word,fêter,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,originale,Désignée,Surprise,word,originale,SitEmo
Albert_dataset,amusante,Désignée,Joie,word,amusante,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,descendus,Suggérée,Colère,word,descendus,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,word,manifestations,SitEmo
Albert_dataset,rappelé à l'ordre,Comportementale,Colère,word,rappelé,SitEmo
Albert_dataset,rappelé à l'ordre,Comportementale,Colère,word,l'ordre,SitEmo
Albert_dataset,rappelé à l'ordre,Comportementale,Colère,punctuation,',SitEmo
Albert_dataset,menace,Comportementale,Colère,word,menace,SitEmo
Albert_dataset,menace,Suggérée,Peur,word,menace,SitEmo
Albert_dataset,méfiance,Désignée,Peur,word,méfiance,SitEmo
Albert_dataset,menaces,Désignée,Peur,word,menaces,SitEmo
Albert_dataset,mentir,Suggérée,Colère,word,mentir,SitEmo
Albert_dataset,plaisent,Désignée,Joie,word,plaisent,SitEmo
Albert_dataset,ont accusé,Comportementale,Colère,word,accusé,SitEmo
Albert_dataset,fâché,Désignée,Colère,word,fâché,SitEmo
Albert_dataset,pas supporté,Suggérée,Colère,word,supporté,SitEmo
Albert_dataset,hué,Comportementale,Colère,word,hué,SitEmo
Albert_dataset,doigt d'honneur,Comportementale,Colère,word,doigt,SitEmo
Albert_dataset,doigt d'honneur,Comportementale,Colère,word,d'honneur,SitEmo
Albert_dataset,doigt d'honneur,Comportementale,Colère,punctuation,',SitEmo
Albert_dataset,"si vous ne m’aimez pas, je ne vous aime pas non plus !",Montrée,Colère,word,aimez,SitEmo
Albert_dataset,"si vous ne m’aimez pas, je ne vous aime pas non plus !",Montrée,Colère,word,aime,SitEmo
Albert_dataset,"si vous ne m’aimez pas, je ne vous aime pas non plus !",Montrée,Colère,punctuation,",",SitEmo
Albert_dataset,"si vous ne m’aimez pas, je ne vous aime pas non plus !",Montrée,Colère,punctuation,!,SitEmo
Albert_dataset,!,Montrée,Colère,punctuation,!,SitEmo
Albert_dataset,hué,Comportementale,Colère,word,hué,SitEmo
Albert_dataset,favorisé,Suggérée,Colère,word,favorisé,SitEmo
Albert_dataset,accusés,Comportementale,Colère,word,accusés,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,s'amuser,Comportementale,Joie,word,s'amuser,SitEmo
Albert_dataset,s'amuser,Comportementale,Joie,punctuation,',SitEmo
Albert_dataset,plaisanterie,Suggérée,Joie,word,plaisanterie,SitEmo
Albert_dataset,surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,découvert,Suggérée,Surprise,word,découvert,SitEmo
Albert_dataset,manifestent,Comportementale,Colère,word,manifestent,SitEmo
Albert_dataset,accusent,Comportementale,Peur,word,accusent,SitEmo
Albert_dataset,mécontentements,Désignée,Colère,word,mécontentements,SitEmo
Albert_dataset,coup d'État,Suggérée,Colère,word,coup,SitEmo
Albert_dataset,coup d'État,Suggérée,Colère,word,d'état,SitEmo
Albert_dataset,coup d'État,Suggérée,Colère,punctuation,',SitEmo
Albert_dataset,manifestations,Comportementale,Colère,word,manifestations,SitEmo
Albert_dataset,protestations,Comportementale,Colère,word,protestations,SitEmo
Albert_dataset,surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,mobilisés; manifestations,Comportementale,Colère,word,mobilisés,SitEmo
Albert_dataset,mobilisés; manifestations,Comportementale,Colère,word,manifestations,SitEmo
Albert_dataset,mobilisés; manifestations,Comportementale,Colère,punctuation,;,SitEmo
Albert_dataset,ravi,Désignée,Joie,word,ravi,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,content,Désignée,Joie,word,content,SitEmo
Albert_dataset,hors norme,Suggérée,Surprise,word,hors,SitEmo
Albert_dataset,hors norme,Suggérée,Surprise,word,norme,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,plaisir,Désignée,Joie,word,plaisir,SitEmo
Albert_dataset,découverte,Suggérée,Surprise,word,découverte,SitEmo
Albert_dataset,découvert,Suggérée,Surprise,word,découvert,SitEmo
Albert_dataset,ravagé; guerre,Suggérée,Tristesse,word,ravagé,SitEmo
Albert_dataset,ravagé; guerre,Suggérée,Tristesse,word,guerre,SitEmo
Albert_dataset,ravagé; guerre,Suggérée,Tristesse,punctuation,;,SitEmo
Albert_dataset,réclamaient,Comportementale,Colère,word,réclamaient,SitEmo
Albert_dataset,affolé,Désignée,Peur,word,affolé,SitEmo
Albert_dataset,piratés; volées,Suggérée,Peur,word,piratés,SitEmo
Albert_dataset,piratés; volées,Suggérée,Peur,word,volées,SitEmo
Albert_dataset,piratés; volées,Suggérée,Peur,punctuation,;,SitEmo
Albert_dataset,panique,Désignée,Peur,word,panique,SitEmo
Albert_dataset,panique,Désignée,Peur,word,panique,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,ne plaît pas,Suggérée,Colère,word,plaît,SitEmo
Albert_dataset,humiliante,Désignée,Embarras,word,humiliante,SitEmo
Albert_dataset,humiliante,Désignée,Embarras,word,humiliante,SitEmo
Albert_dataset,inquiète,Désignée,Peur,word,inquiète,SitEmo
Albert_dataset,admirée,Désignée,Admiration,word,admirée,SitEmo
Albert_dataset,inquiète,Désignée,Peur,word,inquiète,SitEmo
Albert_dataset,injuste,Montrée,Colère,word,injuste,SitEmo
Albert_dataset,désapprouvent,Suggérée,Colère,word,désapprouvent,SitEmo
Albert_dataset,injuste,Montrée,Colère,word,injuste,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,fuient,Comportementale,Peur,word,fuient,SitEmo
Albert_dataset,en danger,Suggérée,Peur,word,danger,SitEmo
Albert_dataset,attristant,Désignée,Tristesse,word,attristant,SitEmo
Albert_dataset,trouver refuge,Comportementale,Peur,word,trouver,SitEmo
Albert_dataset,trouver refuge,Comportementale,Peur,word,refuge,SitEmo
Albert_dataset,danger de mort; persécutée,Suggérée,Peur,word,danger,SitEmo
Albert_dataset,danger de mort; persécutée,Suggérée,Peur,word,mort,SitEmo
Albert_dataset,danger de mort; persécutée,Suggérée,Peur,word,persécutée,SitEmo
Albert_dataset,danger de mort; persécutée,Suggérée,Peur,punctuation,;,SitEmo
Albert_dataset,quitter,Comportementale,Peur,word,quitter,SitEmo
Albert_dataset,danger,Désignée,Peur,word,danger,SitEmo
Albert_dataset,guerre; rage,Suggérée,Peur,word,guerre,SitEmo
Albert_dataset,guerre; rage,Suggérée,Peur,word,rage,SitEmo
Albert_dataset,guerre; rage,Suggérée,Peur,punctuation,;,SitEmo
Albert_dataset,menace,Désignée,Peur,word,menace,SitEmo
Albert_dataset,persécutée,Suggérée,Peur,word,persécutée,SitEmo
Albert_dataset,terrorisme,Suggérée,Peur,word,terrorisme,SitEmo
Albert_dataset,sécheresse,Suggérée,Peur,word,sécheresse,SitEmo
Albert_dataset,famines,Suggérée,Peur,word,famines,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,chanceux,Désignée,Joie,word,chanceux,SitEmo
Albert_dataset,lettre d'amour,Suggérée,Joie,word,lettre,SitEmo
Albert_dataset,lettre d'amour,Suggérée,Joie,word,d'amour,SitEmo
Albert_dataset,lettre d'amour,Suggérée,Joie,punctuation,',SitEmo
Albert_dataset,surprise,Désignée,Surprise,word,surprise,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,fuir,Désignée,Peur,word,fuir,SitEmo
Albert_dataset,ravagées,Suggérée,Tristesse,word,ravagées,SitEmo
Albert_dataset,mécontentements,Désignée,Colère,word,mécontentements,SitEmo
Albert_dataset,se soulève,Comportementale,Colère,word,soulève,SitEmo
Albert_dataset,mécontents,Désignée,Colère,word,mécontents,SitEmo
Albert_dataset,se soulève,Comportementale,Colère,word,soulève,SitEmo
Albert_dataset,manifestations,Comportementale,Colère,word,manifestations,SitEmo
Albert_dataset,incendiés,Comportementale,Colère,word,incendiés,SitEmo
Albert_dataset,pillées,Comportementale,Colère,word,pillées,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,mettent,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,place,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,trachées,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,barricades,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,rues,SitEmo
Albert_dataset,mettent en place des trachées et des barricades dans les rues de Paris,Comportementale,Colère,word,paris,SitEmo
Albert_dataset,craint,Désignée,Peur,word,craint,SitEmo
Albert_dataset,révolte,Comportementale,Colère,word,révolte,SitEmo
Albert_dataset,révolte,Suggérée,Peur,word,révolte,SitEmo
Albert_dataset,!,Montrée,Joie,punctuation,!,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,s'amuse,Comportementale,Joie,word,s'amuse,SitEmo
Albert_dataset,s'amuse,Comportementale,Joie,punctuation,',SitEmo
Albert_dataset,oppose,Comportementale,Colère,word,oppose,SitEmo
Albert_dataset,fan,Désignée,Admiration,word,fan,SitEmo
Albert_dataset,fan,Désignée,Admiration,word,fan,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,hantée,Suggérée,Peur,word,hantée,SitEmo
Albert_dataset,quitté,Comportementale,Peur,word,quitté,SitEmo
Albert_dataset,étonnante,Désignée,Surprise,word,étonnante,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,word,drôle,SitEmo
Albert_dataset,mourir,Suggérée,Tristesse,word,mourir,SitEmo
Albert_dataset,!,Montrée,Joie,punctuation,!,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,offert; préférés,Suggérée,Joie,word,offert,SitEmo
Albert_dataset,offert; préférés,Suggérée,Joie,word,préférés,SitEmo
Albert_dataset,offert; préférés,Suggérée,Joie,punctuation,;,SitEmo
Albert_dataset,fâchés,Désignée,Colère,word,fâchés,SitEmo
Albert_dataset,inquiétude,Désignée,Peur,word,inquiétude,SitEmo
Albert_dataset,menacer,Suggérée,Peur,word,menacer,SitEmo
Albert_dataset,désaccord,Suggérée,Colère,word,désaccord,SitEmo
Albert_dataset,inquiète,Désignée,Peur,word,inquiète,SitEmo
Albert_dataset,menacé; sanctions,Comportementale,Colère,word,menacé,SitEmo
Albert_dataset,menacé; sanctions,Comportementale,Colère,word,sanctions,SitEmo
Albert_dataset,menacé; sanctions,Comportementale,Colère,punctuation,;,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,word,drôle,SitEmo
Albert_dataset,s'amusent,Comportementale,Joie,word,s'amusent,SitEmo
Albert_dataset,s'amusent,Comportementale,Joie,punctuation,',SitEmo
Albert_dataset,tué,Suggérée,Peur,word,tué,SitEmo
Albert_dataset,accusent,Comportementale,Colère,word,accusent,SitEmo
Albert_dataset,largué; rompu,Suggérée,Colère,word,largué,SitEmo
Albert_dataset,largué; rompu,Suggérée,Colère,word,rompu,SitEmo
Albert_dataset,largué; rompu,Suggérée,Colère,punctuation,;,SitEmo
Albert_dataset,touché des camions qui apportaient de l’aide humanitaire,Suggérée,Peur,word,touché,SitEmo
Albert_dataset,touché des camions qui apportaient de l’aide humanitaire,Suggérée,Peur,word,camions,SitEmo
Albert_dataset,touché des camions qui apportaient de l’aide humanitaire,Suggérée,Peur,word,apportaient,SitEmo
Albert_dataset,touché des camions qui apportaient de l’aide humanitaire,Suggérée,Peur,word,aide,SitEmo
Albert_dataset,touché des camions qui apportaient de l’aide humanitaire,Suggérée,Peur,word,humanitaire,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,victimes; injustices,Suggérée,Colère,word,victimes,SitEmo
Albert_dataset,victimes; injustices,Suggérée,Colère,word,injustices,SitEmo
Albert_dataset,victimes; injustices,Suggérée,Colère,punctuation,;,SitEmo
Albert_dataset,humiliations,Désignée,Embarras,word,humiliations,SitEmo
Albert_dataset,humiliations,Désignée,Embarras,word,humiliations,SitEmo
Albert_dataset,qui n'a rien des,Montrée,Surprise,word,n'a,SitEmo
Albert_dataset,qui n'a rien des,Montrée,Surprise,punctuation,',SitEmo
Albert_dataset,exploit,Suggérée,Admiration,word,exploit,SitEmo
Albert_dataset,pourchassent,Suggérée,Peur,word,pourchassent,SitEmo
Albert_dataset,il se trouve qu,Montrée,Surprise,word,trouve,SitEmo
Albert_dataset,impressionant,Désignée,Surprise,word,impressionant,SitEmo
Albert_dataset,l'image que nous nous en faisons,Montrée,Surprise,word,l'image,SitEmo
Albert_dataset,l'image que nous nous en faisons,Montrée,Surprise,punctuation,',SitEmo
Albert_dataset,ce n'est pas toujours le cas,Suggérée,Surprise,word,n'est,SitEmo
Albert_dataset,ce n'est pas toujours le cas,Suggérée,Surprise,word,cas,SitEmo
Albert_dataset,ce n'est pas toujours le cas,Suggérée,Surprise,punctuation,',SitEmo
Albert_dataset,loin d,Montrée,Surprise,word,loin,SitEmo
Albert_dataset,!,Montrée,Surprise,punctuation,!,SitEmo
Albert_dataset,surgi,Suggérée,Surprise,word,surgi,SitEmo
Albert_dataset,drôle,Suggérée,Surprise,word,drôle,SitEmo
Albert_dataset,idole,Suggérée,Admiration,word,idole,SitEmo
Albert_dataset,expulser,Comportementale,Colère,word,expulser,SitEmo
Albert_dataset,remporté,Suggérée,Joie,word,remporté,SitEmo
Albert_dataset,remporté,Suggérée,Fierté,word,remporté,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Joie,word,remporté,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Fierté,word,remporté,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Joie,word,médaille,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Fierté,word,médaille,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Joie,word,d'or,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Fierté,word,d'or,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Joie,punctuation,;,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Fierté,punctuation,;,SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Joie,punctuation,',SitEmo
Albert_dataset,remporté; médaille d'or,Suggérée,Fierté,punctuation,',SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Joie,word,remporté,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Fierté,word,remporté,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Joie,word,médailles,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Fierté,word,médailles,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Joie,word,d'or,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Fierté,word,d'or,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Joie,punctuation,;,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Fierté,punctuation,;,SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Joie,punctuation,',SitEmo
Albert_dataset,remporté; médailles d'or,Suggérée,Fierté,punctuation,',SitEmo
Albert_dataset,exploits,Suggérée,Fierté,word,exploits,SitEmo
Albert_dataset,exploits,Suggérée,Joie,word,exploits,SitEmo
Albert_dataset,exploits,Suggérée,Admiration,word,exploits,SitEmo
Albert_dataset,explosé,Montrée,Admiration,word,explosé,SitEmo
Albert_dataset,explosé; records,Suggérée,Joie,word,explosé,SitEmo
Albert_dataset,explosé; records,Suggérée,Fierté,word,explosé,SitEmo
Albert_dataset,explosé; records,Suggérée,Joie,word,records,SitEmo
Albert_dataset,explosé; records,Suggérée,Fierté,word,records,SitEmo
Albert_dataset,explosé; records,Suggérée,Joie,punctuation,;,SitEmo
Albert_dataset,explosé; records,Suggérée,Fierté,punctuation,;,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Joie,word,battu,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Fierté,word,battu,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Joie,word,record,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Fierté,word,record,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Joie,word,monde,SitEmo
Albert_dataset,battu le record du monde,Suggérée,Fierté,word,monde,SitEmo
Albert_dataset,héros,Suggérée,Admiration,word,héros,SitEmo
Albert_dataset,accident,Suggérée,Peur,word,accident,SitEmo
Albert_dataset,vote,Comportementale,Peur,word,vote,SitEmo
Albert_dataset,fermeture,Comportementale,Peur,word,fermeture,SitEmo
Albert_dataset,accident,Suggérée,Peur,word,accident,SitEmo
Albert_dataset,danger,Désignée,Peur,word,danger,SitEmo
Albert_dataset,...,Montrée,Surprise,punctuation,…,SitEmo
Albert_dataset,!,Suggérée,Surprise,punctuation,!,SitEmo
Albert_dataset,heureux,Désignée,Joie,word,heureux,SitEmo
Albert_dataset,soumis,Suggérée,Peur,word,soumis,SitEmo
Albert_dataset,détruites,Suggérée,Tristesse,word,détruites,SitEmo
Albert_dataset,détruites,Suggérée,Peur,word,détruites,SitEmo
