idx,ID,NAME,TEXT,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,Autre,Comportementale,Désignée,Montrée,Suggérée,Base,Complexe,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,marker_type,marker_value,source_file
46,46,Amine3324,au pire les harceleurs allez vous faire foutre,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,1,0,0,conciliator,OAG,bully/bully_support,OTH,DFN,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 47, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,harceleurs,religion_annotations_gold_flat.xlsx
46,46,Amine3324,au pire les harceleurs allez vous faire foutre,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,1,0,0,conciliator,OAG,bully/bully_support,OTH,DFN,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 47, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,allez,religion_annotations_gold_flat.xlsx
46,46,Amine3324,au pire les harceleurs allez vous faire foutre,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,1,0,0,conciliator,OAG,bully/bully_support,OTH,DFN,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 47, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,vous,religion_annotations_gold_flat.xlsx
46,46,Amine3324,au pire les harceleurs allez vous faire foutre,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,1,0,0,conciliator,OAG,bully/bully_support,OTH,DFN,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 47, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,faire,religion_annotations_gold_flat.xlsx
46,46,Amine3324,au pire les harceleurs allez vous faire foutre,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,1,0,0,conciliator,OAG,bully/bully_support,OTH,DFN,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 47, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,foutre,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,comment,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,ça,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,mon,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,reuf,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,ta,religion_annotations_gold_flat.xlsx
47,47,Paul94,comment ça mon reuf ta craqé,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,craqé,religion_annotations_gold_flat.xlsx
48,48,leo42,kestu veux toi casse toi,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,word,kestu,religion_annotations_gold_flat.xlsx
48,48,leo42,kestu veux toi casse toi,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,word,veux,religion_annotations_gold_flat.xlsx
48,48,leo42,kestu veux toi casse toi,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,word,toi,religion_annotations_gold_flat.xlsx
48,48,leo42,kestu veux toi casse toi,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,word,casse,religion_annotations_gold_flat.xlsx
48,48,leo42,kestu veux toi casse toi,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,word,toi,religion_annotations_gold_flat.xlsx
49,49,Paul94,feur,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 50, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 50, Candidates: [nan, nan, nan], Majority: NULL",OTH,ATK,NEU,word,feur,religion_annotations_gold_flat.xlsx
50,50,Ana79,ftg leo,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,1,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,word,ftg,religion_annotations_gold_flat.xlsx
50,50,Ana79,ftg leo,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,1,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,word,leo,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,vas,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,y,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,vous,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,avez,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,pas,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,de,religion_annotations_gold_flat.xlsx
51,51,Amine3324,vas y vous avez pas de vie,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,conciliator,OAG,bully,DNG,DFN,ATK,NEG,word,vie,religion_annotations_gold_flat.xlsx
52,52,Paul94,raconte pas ta vie leo,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,raconte,religion_annotations_gold_flat.xlsx
52,52,Paul94,raconte pas ta vie leo,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,pas,religion_annotations_gold_flat.xlsx
52,52,Paul94,raconte pas ta vie leo,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,ta,religion_annotations_gold_flat.xlsx
52,52,Paul94,raconte pas ta vie leo,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,vie,religion_annotations_gold_flat.xlsx
52,52,Paul94,raconte pas ta vie leo,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,word,leo,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,soyez,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,sympa,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,come,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,les,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,bisou,religion_annotations_gold_flat.xlsx
54,54,Paul94,soyez sympa come les bisou nours,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",CR,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 55, Candidates: [nan, nan, nan], Majority: NULL",NEU,word,nours,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,apprenez,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,a,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,écrire,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,avant,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,de,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,raconter,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,de,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,la,religion_annotations_gold_flat.xlsx
55,55,Lea,apprenez a écrire avant de raconter de la merde,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,victim_support,OAG,bully,DNG,DFN,ATK,NEG,word,merde,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,paul,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,mais,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,casse,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,toi,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,laisse,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,la,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,juive,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,se,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,defendre,religion_annotations_gold_flat.xlsx
56,56,leo42,paul mais casse toi laisse la juive se defendre seul,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,bully,OAG,victim/conciliator,OTH,ATK,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 57, Candidates: [nan, nan, nan], Majority: NULL",NEG,word,seul,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,je,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,veux,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,pas,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,faire,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,bisous,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,a,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,un,religion_annotations_gold_flat.xlsx
57,57,Guillaume,je veux pas faire bisous a un juif,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,CR,NEG,word,juif,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,vous,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,êtes,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,graves,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,je,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,suis,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,justine,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,et,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,pas,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,la,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,juive,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,je,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,suis,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,une,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,personne,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,et,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,pas,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,quelqu'un,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,à,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,word,anéantir,religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,punctuation,",",religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,punctuation,",",religion_annotations_gold_flat.xlsx
58,58,Justine63,"vous êtes graves, je suis Justine et pas la juive, je suis une personne et pas quelqu'un à anéantir",1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,punctuation,',religion_annotations_gold_flat.xlsx
59,59,Paul94,meme sur la joue,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL",OTH,ATK,NEU,word,meme,religion_annotations_gold_flat.xlsx
59,59,Paul94,meme sur la joue,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL",OTH,ATK,NEU,word,sur,religion_annotations_gold_flat.xlsx
59,59,Paul94,meme sur la joue,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL",OTH,ATK,NEU,word,la,religion_annotations_gold_flat.xlsx
59,59,Paul94,meme sur la joue,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,conciliator,NAG,"File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL","File: scenario_religion_Justine_bis (Re-Do).xlsx, Row: 60, Candidates: [nan, nan, nan], Majority: NULL",OTH,ATK,NEU,word,joue,religion_annotations_gold_flat.xlsx
60,60,Lea,vous en aurai jamais de toute façon arrêter,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,word,vous,religion_annotations_gold_flat.xlsx
