marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
bille,lemma,0,1,0,0,0,7,0,8,1,1,2,20,0.05,0.0,0.4,0.05,0.05,0.1,0.0,0.0,0.0,0.35,0.0,2.039353872167201,0.589505472858724
travail,word,0,17,0,0,0,3,0,6,7,0,4,37,0.4594594594594595,0.0,0.16216216216216217,0.1891891891891892,0.0,0.10810810810810811,0.0,0.0,0.0,0.08108108108108109,0.0,2.036398899084371,0.5886512940777617
porter,lemma,0,7,0,0,0,0,0,2,2,1,4,16,0.4375,0.0,0.125,0.125,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,2.021782221599798,0.584426126739339
personnes,word,0,6,0,0,0,1,0,2,20,4,6,39,0.15384615384615385,0.0,0.05128205128205128,0.5128205128205128,0.10256410256410256,0.15384615384615385,0.0,0.0,0.0,0.02564102564102564,0.0,2.017245503313502,0.5831147210558577
juste,word,1,16,0,1,0,0,0,3,2,1,12,36,0.4444444444444444,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.3333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,2.009523959475164,0.5808826943273225
ville,lemma,1,8,0,0,1,0,0,0,10,3,1,24,0.3333333333333333,0.0,0.0,0.4166666666666667,0.125,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,2.002705481927944,0.578911712299383
envie,word,1,1,0,0,0,0,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
connues,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
rôle,word,1,1,0,0,0,0,0,0,0,1,1,4,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
rôle,lemma,1,1,0,0,0,0,0,0,0,1,1,4,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
épreuve,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
affronter,word,0,1,0,0,0,1,0,0,1,0,1,4,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
carrémer,lemma,0,1,0,0,0,1,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
carrément,word,0,1,0,0,0,1,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
connu,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
blanc,lemma,1,4,0,0,0,1,0,1,1,0,0,8,0.5,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,2.0,0.5781296526357758
papier,lemma,0,0,0,0,1,0,0,1,1,0,1,4,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
machine,word,1,0,0,0,1,1,0,0,1,0,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,2.0,0.5781296526357758
e,lemma,0,1,0,0,0,1,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
atteindre,lemma,0,0,0,0,0,1,1,1,0,0,1,4,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,2.0,0.5781296526357758
terrain,lemma,1,0,0,0,0,0,0,1,0,1,1,4,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
terrain,word,1,0,0,0,0,0,0,1,0,1,1,4,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
suivie,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
inventer,lemma,0,1,0,0,0,1,0,1,0,1,0,4,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
conduite,word,0,0,1,0,1,0,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,2.0,0.5781296526357758
pa,word,0,1,0,1,1,0,0,0,0,1,0,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
conduite,lemma,0,0,1,0,1,0,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,2.0,0.5781296526357758
suivie,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
papier,word,0,0,0,0,1,0,0,1,1,0,1,4,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
copine,lemma,0,1,0,0,0,1,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
auxquelles,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
mondiale,word,1,0,0,0,0,1,0,1,0,0,1,4,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
longueur,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
nu,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
vitesse,lemma,1,0,0,0,0,1,0,1,0,0,1,4,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
oublier,word,0,1,0,1,0,0,0,1,0,0,1,4,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
nus,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
sentir,word,0,0,0,0,1,0,0,1,1,0,1,4,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
châtelet,lemma,0,0,0,0,0,0,0,1,1,1,1,4,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
châtelet,word,0,0,0,0,0,0,0,1,1,1,1,4,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
participe,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
vitesse,word,1,0,0,0,0,1,0,1,0,0,1,4,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
aimerais,word,0,1,0,0,0,1,0,1,0,0,1,4,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
rat,lemma,0,1,0,0,1,0,0,0,1,0,1,4,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
devenu,word,0,0,0,0,1,0,0,1,0,1,1,4,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
vache,word,1,0,0,1,0,1,0,1,0,0,0,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
participe,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
mains,word,0,1,0,0,0,1,0,1,1,0,0,4,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
lors,lemma,0,1,0,0,0,0,0,1,1,0,1,4,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
longue,word,1,1,0,1,0,0,0,0,0,1,0,4,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
impression,lemma,0,0,0,0,1,1,0,1,0,0,1,4,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,2.0,0.5781296526357758
mordre,lemma,0,1,1,0,0,0,0,0,1,0,1,4,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2.0,0.5781296526357758
sai,lemma,0,1,0,1,0,1,0,1,0,0,0,4,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
sait,word,0,0,0,0,1,0,0,1,1,0,1,4,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2.0,0.5781296526357758
c'était,word,0,0,0,0,0,0,0,1,1,1,1,4,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
auxquelles,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
saut,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
longueur,word,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
lors,word,0,1,0,0,0,0,0,1,1,0,1,4,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.5781296526357758
entier,lemma,0,1,0,0,0,1,0,1,1,0,0,4,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
saut,lemma,1,0,0,0,0,1,0,1,0,1,0,4,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,2.0,0.5781296526357758
mauvais,lemma,0,12,0,0,1,0,0,0,7,3,6,29,0.41379310344827586,0.0,0.0,0.2413793103448276,0.10344827586206896,0.20689655172413793,0.0,0.0,0.034482758620689655,0.0,0.0,1.998129375488003,0.5775889208861092
nouvelle,word,1,2,0,0,0,0,0,6,0,1,3,13,0.15384615384615385,0.0,0.46153846153846156,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,1.9877733714879842,0.5745953643884966
ville,word,1,3,0,0,1,0,0,0,6,2,0,13,0.23076923076923078,0.0,0.0,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,1.9877733714879842,0.5745953643884966
juste,lemma,1,17,0,1,0,0,0,3,2,1,12,37,0.4594594594594595,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.32432432432432434,0.02702702702702703,0.0,0.0,0.0,0.0,1.9861748301675144,0.5741332823193329
grave,lemma,1,10,0,1,0,0,0,1,20,1,14,48,0.20833333333333334,0.020833333333333332,0.020833333333333332,0.4166666666666667,0.020833333333333332,0.2916666666666667,0.020833333333333332,0.0,0.0,0.0,0.0,1.98161225581642,0.5728144025569714
qu'est-ce,word,0,2,0,0,0,0,0,0,3,3,3,11,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.9808259362290785,0.5725871052220262
bon,lemma,0,8,0,0,1,4,0,29,2,2,5,51,0.1568627450980392,0.0,0.5686274509803921,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.0,0.0,0.0196078431372549,0.0784313725490196,0.0,1.9765216295570562,0.5713428815614592
épreuve,lemma,2,0,0,0,0,3,0,3,0,2,0,10,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.3,0.0,1.9709505944546688,0.5697324912671766
mis,word,0,6,0,0,1,0,0,1,2,0,5,15,0.4,0.0,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,1.9655962303576018,0.5681847329394153
mot,lemma,1,0,0,0,0,1,0,5,0,1,2,10,0.0,0.0,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,1.9609640474436814,0.5668457317899301
réaliser,lemma,1,1,0,0,0,1,0,5,0,2,0,10,0.1,0.0,0.5,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,1.9609640474436814,0.5668457317899301
grave,word,1,4,0,1,0,0,0,1,17,1,11,36,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.4722222222222222,0.027777777777777776,0.3055555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,1.9604634429349224,0.5667010246345517
finir,lemma,0,3,0,0,0,0,0,4,3,0,2,12,0.25,0.0,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.9591479170272448,0.5663207523665322
performance,word,3,0,0,0,0,4,0,3,0,2,0,12,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.9591479170272446,0.5663207523665322
performance,lemma,3,0,0,0,0,4,0,3,0,2,0,12,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.9591479170272446,0.5663207523665322
victime,lemma,1,12,0,0,6,0,0,0,18,1,30,68,0.17647058823529413,0.0,0.0,0.2647058823529412,0.014705882352941176,0.4411764705882353,0.014705882352941176,0.0,0.08823529411764706,0.0,0.0,1.9581291220268393,0.5660262545666865
deuxième,word,0,0,0,0,0,2,0,2,2,1,0,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.9502120649147465,0.5637377118276307
demande,lemma,0,2,0,0,0,0,0,1,2,0,2,7,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
espèce,lemma,0,2,0,0,0,0,0,0,2,1,2,7,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
demande,word,0,2,0,0,0,0,0,1,2,0,2,7,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.9502120649147465,0.5637377118276307
deuxième,lemma,0,0,0,0,0,2,0,2,2,1,0,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.9502120649147465,0.5637377118276307
prix,word,1,16,0,0,0,10,0,11,1,1,0,40,0.4,0.0,0.275,0.025,0.025,0.0,0.025,0.0,0.0,0.25,0.0,1.9401023760402647,0.5608153563690007
prix,lemma,1,16,0,0,0,10,0,11,1,1,0,40,0.4,0.0,0.275,0.025,0.025,0.0,0.025,0.0,0.0,0.25,0.0,1.9401023760402647,0.5608153563690007
école,word,0,0,0,0,0,2,0,2,7,1,8,20,0.0,0.0,0.1,0.35,0.05,0.4,0.0,0.0,0.0,0.1,0.0,1.939353872167201,0.5605989902269353
paix,word,0,2,0,0,0,6,0,6,1,0,1,16,0.125,0.0,0.375,0.0625,0.0,0.0625,0.0,0.0,0.0,0.375,0.0,1.936278124459133,0.5597098997499049
paix,lemma,0,2,0,0,0,6,0,6,1,0,1,16,0.125,0.0,0.375,0.0625,0.0,0.0625,0.0,0.0,0.0,0.375,0.0,1.936278124459133,0.5597098997499049
mauvaise,word,0,2,0,0,0,0,0,0,4,2,3,11,0.18181818181818182,0.0,0.0,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.9362600275315274,0.5597046685646697
remporté,word,2,0,0,0,0,7,0,11,0,2,2,24,0.0,0.0,0.4583333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2916666666666667,0.0,1.9305778232455937,0.5580621431696535
exploits,word,2,0,0,0,0,1,0,1,0,1,0,5,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
l'air,word,0,1,0,0,0,0,0,1,1,2,0,5,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
élu,word,1,1,0,0,0,0,0,0,1,2,0,5,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
électricité,word,1,0,0,0,0,0,0,1,2,0,1,5,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
exprimer,lemma,0,2,0,0,0,1,0,1,0,0,1,5,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
milieu,word,0,0,0,0,0,0,0,1,2,1,1,5,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
œil,word,0,2,0,1,0,1,0,1,0,0,0,5,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
aimer,word,0,2,0,1,1,0,0,0,0,0,1,5,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
ailleurs,word,0,2,0,1,0,0,0,0,1,1,0,5,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
électricité,lemma,1,0,0,0,0,0,0,1,2,0,1,5,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
d'être,word,0,2,0,1,1,0,0,0,0,0,1,5,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
polluer,lemma,0,2,0,1,0,0,0,0,1,0,1,5,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
empêcher,lemma,0,2,0,0,0,0,0,2,4,0,2,10,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
travers,word,0,1,0,0,0,1,0,2,0,1,0,5,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
cinq,lemma,0,0,0,0,0,2,0,1,1,0,1,5,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
national,word,0,1,0,0,0,2,0,1,0,0,1,5,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
milieu,lemma,0,0,0,0,0,0,0,1,2,1,1,5,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
machine,lemma,1,0,0,0,1,2,0,0,1,0,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.0,1.9219280948873623,0.5555618109440844
mauver,lemma,0,2,0,0,1,0,0,0,1,0,1,5,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
moutons,word,0,1,0,1,0,0,0,0,0,1,2,5,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tour,lemma,0,1,0,0,1,0,0,0,2,1,0,5,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
montrer,word,0,1,0,0,1,2,0,1,0,0,0,5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.9219280948873623,0.5555618109440844
impressionner,word,1,0,0,0,0,2,0,1,0,1,0,5,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
installer,word,0,1,0,0,0,1,0,1,2,0,0,5,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
pardon,word,0,0,1,0,1,0,0,1,0,0,2,5,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sujet,word,0,1,0,0,2,0,0,0,1,0,1,5,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
quel,word,0,1,0,0,0,0,0,2,0,1,1,5,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
public,lemma,0,1,0,0,1,0,0,0,2,0,1,5,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
petits,word,0,0,0,0,0,0,0,2,1,1,1,5,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
pardon,lemma,0,0,1,0,1,0,0,1,0,0,2,5,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sujet,lemma,0,1,0,0,2,0,0,0,1,0,1,5,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
jeu,lemma,2,2,0,0,0,2,0,4,0,0,0,10,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
bataille,lemma,0,2,0,0,0,1,0,1,1,0,0,5,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
jolie,lemma,0,1,0,0,0,1,0,2,0,1,0,5,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
bataille,word,0,2,0,0,0,1,0,1,1,0,0,5,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
facilement,lemma,0,0,0,0,1,0,0,1,1,0,2,5,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
montre,word,0,1,0,2,0,0,0,0,1,0,1,5,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
facilement,word,0,0,0,0,1,0,0,1,1,0,2,5,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.5555618109440844
sacré,word,2,0,0,0,0,1,0,1,0,1,0,5,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
frère,lemma,0,2,0,0,0,0,0,2,2,0,4,10,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
œil,lemma,0,2,0,1,0,1,0,1,0,0,0,5,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
classe,word,0,1,0,0,0,0,0,2,1,0,1,5,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
frère,word,0,2,0,0,0,0,0,2,2,0,4,10,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
déclarer,lemma,0,2,0,0,0,1,0,1,1,0,0,5,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
lit,lemma,0,1,0,0,0,0,0,1,2,0,1,5,0.2,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tombe,lemma,0,0,0,0,2,0,0,1,0,1,1,5,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
cinq,word,0,0,0,0,0,2,0,1,1,0,1,5,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.5555618109440844
sentiment,word,0,1,0,0,1,1,0,2,0,0,0,5,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
travers,lemma,0,1,0,0,0,1,0,2,0,1,0,5,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.5555618109440844
ensemble,lemma,0,2,0,0,0,0,0,1,1,0,1,5,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
sentiment,lemma,0,1,0,0,1,1,0,2,0,0,0,5,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
bouche,word,1,1,0,0,0,0,0,2,0,1,0,5,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
bouche,lemma,1,1,0,0,0,0,0,2,0,1,0,5,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
tombe,word,0,0,0,0,2,0,0,1,0,1,1,5,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,1.9219280948873623,0.5555618109440844
classe,lemma,0,1,0,0,0,0,0,2,1,0,1,5,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
presque,lemma,0,0,0,0,1,1,0,2,0,1,0,5,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,1.9219280948873623,0.5555618109440844
élu,lemma,1,1,0,0,0,0,0,0,1,2,0,5,0.2,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.9219280948873623,0.5555618109440844
