source_file,text_span,mode,emotion,token_index,char_start,char_end,surface,surface_lower,lemma_spacy,pos_spacy,lemma_stanza,pos_stanza,is_alpha,surface_is_stopword,lemma_spacy_is_stopword,lemma_stanza_is_stopword,kept_for_analysis,drop_reason
Albert_dataset,ont enfilé un gilet jaune fluo,Comportementale,Colère,1,4,10,enfilé,enfilé,enfiler,VERB,enfiler,VERB,True,False,False,False,True,
Albert_dataset,ont enfilé un gilet jaune fluo,Comportementale,Colère,2,11,13,un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,ont enfilé un gilet jaune fluo,Comportementale,Colère,3,14,19,gilet,gilet,gilet,NOUN,gilet,NOUN,True,False,False,False,True,
Albert_dataset,ont enfilé un gilet jaune fluo,Comportementale,Colère,4,20,25,jaune,jaune,jaune,ADJ,jaune,ADJ,True,False,False,False,True,
Albert_dataset,ont enfilé un gilet jaune fluo,Comportementale,Colère,5,26,30,fluo,fluo,fluo,NUM,fluo,NOUN,True,False,False,False,True,
Albert_dataset,ce mouvement de protestation,Comportementale,Colère,0,0,2,ce,ce,ce,DET,ce,DET,True,True,True,True,False,stopword_surface
Albert_dataset,ce mouvement de protestation,Comportementale,Colère,1,3,12,mouvement,mouvement,mouvement,NOUN,mouvement,NOUN,True,False,False,False,True,
Albert_dataset,ce mouvement de protestation,Comportementale,Colère,2,13,15,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,ce mouvement de protestation,Comportementale,Colère,3,16,28,protestation,protestation,protestation,NOUN,protestation,NOUN,True,False,False,False,True,
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,0,0,3,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,1,4,9,forte,forte,fort,ADJ,fort,ADJ,True,False,False,False,True,
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,2,10,22,augmentation,augmentation,augmentation,NOUN,augmentation,NOUN,True,False,False,False,True,
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,3,23,25,du,du,de,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,4,26,30,prix,prix,prix,NOUN,prix,NOUN,True,False,False,False,True,
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,5,31,34,des,des,de,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,une forte augmentation du prix des carburants,Suggérée,Colère,6,35,45,carburants,carburants,carburant,NOUN,carburant,NOUN,True,False,False,False,True,
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,0,0,11,responsable,responsable,responsable,NOUN,responsable,ADJ,True,False,False,False,True,
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,1,12,14,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,2,15,20,cette,cette,ce,DET,ce,DET,True,True,True,True,False,stopword_surface
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,3,21,27,hausse,hausse,hausse,NOUN,hausse,NOUN,True,False,False,False,True,
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,4,28,31,des,des,de,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,responsable de cette hausse des prix,Suggérée,Colère,5,32,36,prix,prix,prix,NOUN,prix,NOUN,True,False,False,False,True,
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,1,2,14,augmentation,augmentation,augmentation,NOUN,augmentation,NOUN,True,False,False,False,True,
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,2,15,18,des,des,de,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,3,19,24,taxes,taxes,taxe,NOUN,taxe,NOUN,True,False,False,False,True,
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,4,25,28,sur,sur,sur,ADP,sur,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,5,29,31,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,6,32,41,carburant,carburant,carburant,NOUN,carburant,NOUN,True,False,False,False,True,
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,8,43,45,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,9,46,57,particulier,particulier,particulier,ADJ,particulier,NOUN,True,False,False,False,True,
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,10,58,61,sur,sur,sur,ADP,sur,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,11,62,64,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"l’augmentation des taxes sur le carburant, en particulier sur le diesel",Suggérée,Colère,12,65,71,diesel,diesel,diesel,NOUN,diesel,NOUN,True,False,False,False,True,
Albert_dataset,les mouvements de blocage,Comportementale,Colère,0,0,3,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,les mouvements de blocage,Comportementale,Colère,1,4,14,mouvements,mouvements,mouvement,NOUN,mouvement,NOUN,True,False,False,False,True,
Albert_dataset,les mouvements de blocage,Comportementale,Colère,2,15,17,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,les mouvements de blocage,Comportementale,Colère,3,18,25,blocage,blocage,blocage,NOUN,blocage,NOUN,True,False,False,False,True,
Albert_dataset,revendique,Comportementale,Colère,0,0,10,revendique,revendique,revendique,NOUN,revendiquer,VERB,True,False,False,False,True,
Albert_dataset,les revendications,Comportementale,Colère,0,0,3,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,les revendications,Comportementale,Colère,1,4,18,revendications,revendications,revendication,NOUN,revendication,NOUN,True,False,False,False,True,
Albert_dataset,la lutte,Comportementale,Colère,0,0,2,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,la lutte,Comportementale,Colère,1,3,8,lutte,lutte,lutte,NOUN,lutte,NOUN,True,False,False,False,True,
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,0,0,3,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,1,4,9,lutte,lutte,lutte,NOUN,lutte,NOUN,True,False,False,False,True,
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,2,10,14,pour,pour,pour,ADP,pour,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,3,15,17,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,4,18,25,pouvoir,pouvoir,pouvoir,NOUN,pouvoir,NOUN,True,True,True,True,False,stopword_surface
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,6,28,33,achat,achat,achat,NOUN,achat,NOUN,True,False,False,False,True,
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,7,34,36,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,une lutte pour le pouvoir d’achat en général,Comportementale,Colère,8,37,44,général,général,général,NOUN,général,NOUN,True,False,False,False,True,
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,0,0,3,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,1,4,8,très,très,très,ADV,très,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,2,9,15,longue,longue,long,ADJ,long,ADJ,True,False,False,False,True,
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,3,16,21,liste,liste,liste,NOUN,liste,NOUN,True,False,False,False,True,
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,4,22,24,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,5,25,39,revendications,revendications,revendication,NOUN,revendication,NOUN,True,False,False,False,True,
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,7,43,46,ils,ils,il,PRON,eux,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,8,47,50,ont,ont,avoir,AUX,avoir,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,9,51,59,adressée,adressée,adresser,VERB,adresser,VERB,True,False,False,False,True,
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,10,60,62,au,au,au,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,une très longue liste de revendications qu’ils ont adressée au gouvernement,Comportementale,Colère,11,63,75,gouvernement,gouvernement,gouvernement,NOUN,gouvernement,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,0,0,11,réclamaient,réclamaient,réclamer,ADV,réclamer,VERB,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,1,12,14,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,2,15,29,rétablissement,rétablissement,rétablissement,NOUN,rétablissement,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,3,30,32,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,5,35,38,ISF,isf,isf,PROPN,isf,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,7,40,45,Impôt,impôt,impôt,NOUN,impôt,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,8,46,48,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,9,49,59,solidarité,solidarité,solidarité,NOUN,solidarité,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,10,60,63,sur,sur,sur,ADP,sur,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,11,64,66,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,12,67,74,fortune,fortune,fortune,NOUN,fortune,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,15,77,79,un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,16,80,85,impôt,impôt,impôt,NOUN,impôt,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,17,86,90,payé,payé,payer,VERB,payer,VERB,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,18,91,94,par,par,par,ADP,par,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,19,95,98,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,20,99,108,personnes,personnes,personne,NOUN,personne,NOUN,True,False,True,True,False,stopword_lemma_spacy
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,21,109,113,très,très,très,ADV,très,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,22,114,120,riches,riches,riche,ADJ,riche,ADJ,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,23,121,123,et,et,et,CCONJ,et,CCONJ,True,True,True,True,False,stopword_surface
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,24,124,132,supprimé,supprimé,supprimer,VERB,supprimer,VERB,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,25,133,138,début,début,début,NOUN,début,NOUN,True,False,False,False,True,
Albert_dataset,"réclamaient le rétablissement de l’ISF (Impôt de solidarité sur la fortune), un impôt payé par les personnes très riches et supprimé début janvier",Comportementale,Colère,26,139,146,janvier,janvier,janvier,NOUN,janvier,NOUN,True,False,False,False,True,
Albert_dataset,en colère,Désignée,Colère,0,0,2,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,en colère,Désignée,Colère,1,3,9,colère,colère,colère,NOUN,colère,NOUN,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,0,0,11,dénonçaient,dénonçaient,dénoncer,ADV,dénoncer,VERB,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,1,12,14,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,2,15,21,hausse,hausse,hausse,NOUN,hausse,NOUN,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,3,22,25,des,des,de,ADP,,,True,True,True,False,False,stopword_surface
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,4,26,31,taxes,taxes,taxe,NOUN,taxe,NOUN,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,5,32,35,sur,sur,sur,ADP,sur,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,6,36,38,le,le,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,7,39,48,carburant,carburant,carburant,NOUN,carburant,NOUN,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,8,49,59,programmée,programmée,programmer,VERB,programmer,VERB,True,False,False,False,True,
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,9,60,64,pour,pour,pour,ADP,pour,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,dénonçaient la hausse des taxes sur le carburant programmée pour janvier 2019,Comportementale,Colère,10,65,72,janvier,janvier,janvier,NOUN,janvier,NOUN,True,False,False,False,True,
Albert_dataset,peu banal,Suggérée,Surprise,0,0,3,peu,peu,peu,ADV,peu,ADV,True,False,False,False,True,
Albert_dataset,peu banal,Suggérée,Surprise,1,4,9,banal,banal,banal,ADV,banal,ADJ,True,False,False,False,True,
Albert_dataset,insolites,Désignée,Surprise,0,0,9,insolites,insolites,insolite,ADJ,insolite,ADJ,True,False,False,False,True,
Albert_dataset,fascine,Suggérée,Admiration,0,0,7,fascine,fascine,fascine,NOUN,fasciner,VERB,True,False,False,False,True,
Albert_dataset,n’a pourtant rien de,Montrée,Surprise,1,2,3,a,a,avoir,VERB,avoir,VERB,True,True,True,True,False,stopword_surface
Albert_dataset,n’a pourtant rien de,Montrée,Surprise,2,4,12,pourtant,pourtant,pourtant,ADV,pourtant,ADV,True,False,False,False,True,
Albert_dataset,n’a pourtant rien de,Montrée,Surprise,3,13,17,rien,rien,rien,PRON,rien,PRON,True,False,False,False,True,
Albert_dataset,n’a pourtant rien de,Montrée,Surprise,4,18,20,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,1,2,12,inquiètent,inquiètent,inquiéter,ADV,inquiéter,VERB,True,False,False,False,True,
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,2,13,15,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,4,18,24,avenir,avenir,avenir,NOUN,avenir,NOUN,True,False,False,False,True,
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,5,25,27,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,6,28,30,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,7,31,36,forêt,forêt,forêt,NOUN,forêt,NOUN,True,False,False,False,True,
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,8,37,48,amazonienne,amazonienne,amazonien,ADJ,amazonien,ADJ,True,False,False,False,True,
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,9,49,51,et,et,et,CCONJ,et,CCONJ,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,10,52,54,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,11,55,58,ses,ses,son,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,s’inquiètent de l’avenir de la forêt amazonienne et de ses habitants,Désignée,Peur,12,59,68,habitants,habitants,habitant,NOUN,habitant,NOUN,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,0,0,5,leurs,leurs,leur,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,1,6,12,terres,terres,terre,NOUN,terre,NOUN,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,2,13,21,puissent,puissent,pouvoir,VERB,pouvoir,VERB,True,False,True,True,False,stopword_lemma_spacy
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,3,22,26,être,être,être,AUX,être,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,4,27,35,réduites,réduites,réduire,VERB,réduire,VERB,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,5,36,39,par,par,par,ADP,par,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,6,40,42,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,7,43,51,ministre,ministre,ministre,NOUN,ministre,NOUN,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,9,53,57,afin,afin,afin,ADV,afin,ADV,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,10,58,60,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,11,61,68,pouvoir,pouvoir,pouvoir,VERB,pouvoir,VERB,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,12,69,78,exploiter,exploiter,exploiter,VERB,exploiter,VERB,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,13,79,81,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,14,82,87,forêt,forêt,forêt,NOUN,forêt,NOUN,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,15,88,99,amazonienne,amazonienne,amazonien,ADJ,amazonien,ADJ,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,16,100,102,et,et,et,CCONJ,et,CCONJ,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,17,103,104,y,y,y,PRON,y,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,18,105,114,installer,installer,installer,VERB,installer,VERB,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,19,115,118,des,des,de,ADP,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,20,119,129,industries,industries,industrie,NOUN,industrie,NOUN,True,False,False,False,True,
Albert_dataset,"leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Suggérée,Peur,21,130,146,agroalimentaires,agroalimentaires,agroalimentaire,ADJ,agroalimentaire,ADJ,True,False,False,False,True,
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,0,0,9,craignent,craignent,craignent,NOUN,craindre,VERB,True,False,False,False,True,
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,1,10,13,que,que,que,SCONJ,que,SCONJ,True,True,True,True,False,stopword_surface
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,2,14,19,leurs,leurs,leur,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,3,20,26,terres,terres,terre,NOUN,terre,NOUN,True,False,False,False,True,
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,4,27,35,puissent,puissent,pouvoir,VERB,pouvoir,VERB,True,False,True,True,False,stopword_lemma_spacy
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,5,36,40,être,être,être,AUX,être,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,6,41,49,réduites,réduites,réduire,VERB,réduire,VERB,True,False,False,False,True,
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,7,50,53,par,par,par,ADP,par,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,8,54,56,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,9,57,65,ministre,ministre,ministre,NOUN,ministre,NOUN,True,False,False,False,True,
Albert_dataset,"craignent que leurs terres puissent être réduites par la ministre, afin de pouvoir exploiter la forêt amazonienne et y installer des industries agroalimentaires",Désignée,Peur,11,67,71,afin,afin,afin,ADV,afin,ADV,True,False,False,False,True,
