marker_value,marker_type,Comportementale,Designee,Montree,Suggeree,total_count,P(Comportementale),P(Designee),P(Montree),P(Suggeree),entropy,normalized_entropy
il,word,2.0,1.0,18.0,3.0,24.0,0.08333333333333333,0.041666666666666664,0.75,0.125,1.176065103715944,0.588032551857972
ou,lemma,2.0,0.0,7.0,1.0,10.0,0.2,0.0,0.7,0.1,1.1567796494470395,0.5783898247235197
savoir,lemma,0.0,1.0,7.0,2.0,10.0,0.0,0.1,0.7,0.2,1.1567796494470395,0.5783898247235197
ou,word,2.0,0.0,7.0,1.0,10.0,0.2,0.0,0.7,0.1,1.1567796494470395,0.5783898247235197
juste,lemma,1.0,0.0,7.0,2.0,10.0,0.1,0.0,0.7,0.2,1.1567796494470395,0.5783898247235197
juste,word,1.0,0.0,7.0,2.0,10.0,0.1,0.0,0.7,0.2,1.1567796494470395,0.5783898247235197
brice,lemma,4.0,1.0,17.0,1.0,23.0,0.17391304347826086,0.043478260869565216,0.7391304347826086,0.043478260869565216,1.1545676820893709,0.5772838410446854
taire,lemma,1.0,3.0,22.0,3.0,29.0,0.034482758620689655,0.10344827586206896,0.7586206896551724,0.10344827586206896,1.1470406291155901,0.5735203145577951
.,punctuation,1.0,0.0,16.0,8.0,25.0,0.04,0.0,0.64,0.32,1.1238561897747248,0.5619280948873624
ta,word,7.0,2.0,40.0,3.0,52.0,0.1346153846153846,0.038461538461538464,0.7692307692307693,0.057692307692307696,1.0988340306014537,0.5494170153007268
?,punctuation,4.0,2.0,28.0,2.0,36.0,0.1111111111111111,0.05555555555555555,0.7777777777777778,0.05555555555555555,1.0975378398419535,0.5487689199209768
tereser,lemma,2.0,0.0,8.0,1.0,11.0,0.18181818181818182,0.0,0.7272727272727273,0.09090909090909091,1.0957952550009336,0.5478976275004668
teresa,word,2.0,0.0,8.0,1.0,11.0,0.18181818181818182,0.0,0.7272727272727273,0.09090909090909091,1.0957952550009336,0.5478976275004668
ton,word,1.0,0.0,10.0,3.0,14.0,0.07142857142857142,0.0,0.7142857142857143,0.21428571428571427,1.0949143184120975,0.5474571592060488
gros,word,0.0,2.0,27.0,10.0,39.0,0.0,0.05128205128205128,0.6923076923076923,0.2564102564102564,1.0904985391882156,0.5452492695941078
un,lemma,7.0,2.0,59.0,8.0,76.0,0.09210526315789473,0.02631578947368421,0.7763157894736842,0.10526315789473684,1.0804614033547453,0.5402307016773726
t,word,3.0,8.0,30.0,0.0,41.0,0.07317073170731707,0.1951219512195122,0.7317073170731707,0.0,1.0658055321688393,0.5329027660844197
gueule,lemma,1.0,1.0,6.0,0.0,8.0,0.125,0.125,0.75,0.0,1.061278124459133,0.5306390622295665
parler,lemma,3.0,1.0,11.0,0.0,15.0,0.2,0.06666666666666667,0.7333333333333333,0.0,1.0529815751302694,0.5264907875651347
t,lemma,3.0,8.0,31.0,0.0,42.0,0.07142857142857142,0.19047619047619047,0.7380952380952381,0.0,1.0510085388702697,0.5255042694351348
au,word,0.0,3.0,12.0,1.0,16.0,0.0,0.1875,0.75,0.0625,1.014097655573916,0.507048827786958
au,lemma,0.0,3.0,12.0,1.0,16.0,0.0,0.1875,0.75,0.0625,1.014097655573916,0.507048827786958
t'as,word,3.0,0.0,12.0,1.0,16.0,0.1875,0.0,0.75,0.0625,1.014097655573916,0.507048827786958
channger,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
soirs,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
soir,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
vérité,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
vérité,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
suicider,lemma,3.0,0.0,3.0,0.0,6.0,0.5,0.0,0.5,0.0,1.0,0.5
suicider,word,3.0,0.0,3.0,0.0,6.0,0.5,0.0,0.5,0.0,1.0,0.5
channgé,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
défendre,lemma,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.5,0.5,1.0,0.5
voyais,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
défendre,word,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.5,0.5,1.0,0.5
gens,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
grvvv,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
grvvv,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
gens,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
jvais,word,3.0,0.0,3.0,0.0,6.0,0.5,0.0,0.5,0.0,1.0,0.5
jvai,lemma,3.0,0.0,3.0,0.0,6.0,0.5,0.0,0.5,0.0,1.0,0.5
ptdrrr,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
ptdrrr,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
tout,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
mérité,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
croyais,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
degouter,word,0.0,3.0,3.0,0.0,6.0,0.0,0.5,0.5,0.0,1.0,0.5
plats,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
mange,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
manger,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
mes,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
mérité,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
tai,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
toiausssi,lemma,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
toiausssi,word,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.5,0.5,1.0,0.5
son,word,0.0,0.0,8.0,7.0,15.0,0.0,0.0,0.5333333333333333,0.4666666666666667,0.9967916319816366,0.4983958159908183
arrêter,word,0.0,0.0,6.0,5.0,11.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.9940302114769565,0.49701510573847824
tes,word,2.0,1.0,10.0,0.0,13.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.0,0.9912642605354287,0.49563213026771435
degouter,lemma,0.0,5.0,4.0,0.0,9.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.9910760598382222,0.4955380299191111
porc,lemma,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.9910760598382222,0.4955380299191111
porc,word,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.9910760598382222,0.4955380299191111
ils,word,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.9910760598382222,0.4955380299191111
:,punctuation,0.0,0.0,5.0,4.0,9.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.9910760598382222,0.4955380299191111
avoir,word,3.0,0.0,4.0,0.0,7.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.9852281360342515,0.49261406801712576
graisse,lemma,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.49261406801712576
tas,lemma,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.49261406801712576
tas,word,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.49261406801712576
graisse,word,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.9852281360342515,0.49261406801712576
mettre,lemma,0.0,4.0,3.0,0.0,7.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.9852281360342515,0.49261406801712576
à,word,1.0,0.0,13.0,3.0,17.0,0.058823529411764705,0.0,0.7647058823529411,0.17647058823529413,0.9780155566622413,0.48900777833112063
t'inquiète,word,0.0,3.0,0.0,2.0,5.0,0.0,0.6,0.0,0.4,0.9709505944546686,0.4854752972273343
voila,word,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
vivre,lemma,3.0,0.0,2.0,0.0,5.0,0.6,0.0,0.4,0.0,0.9709505944546686,0.4854752972273343
arriver,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
vivre,word,3.0,0.0,2.0,0.0,5.0,0.6,0.0,0.4,0.0,0.9709505944546686,0.4854752972273343
aussi,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
josiane,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
religion,word,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
pourquoi,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
pourquoi,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
prochain,lemma,0.0,2.0,3.0,0.0,5.0,0.0,0.4,0.6,0.0,0.9709505944546686,0.4854752972273343
jamais,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
josiane,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
guele,lemma,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
dises,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
drole,lemma,0.0,3.0,2.0,0.0,5.0,0.0,0.6,0.4,0.0,0.9709505944546686,0.4854752972273343
etre,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
fois,word,0.0,2.0,3.0,0.0,5.0,0.0,0.4,0.6,0.0,0.9709505944546686,0.4854752972273343
drôle,word,0.0,3.0,0.0,2.0,5.0,0.0,0.6,0.0,0.4,0.9709505944546686,0.4854752972273343
inquiet,lemma,0.0,3.0,0.0,2.0,5.0,0.0,0.6,0.0,0.4,0.9709505944546686,0.4854752972273343
guele,word,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
loin,word,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
dejer,lemma,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
par,lemma,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
loin,lemma,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
personne,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
cons,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
jamais,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
manche,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
aussi,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
manche,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
mdrr,word,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
mdrr,lemma,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
arabe,word,2.0,0.0,3.0,0.0,5.0,0.4,0.0,0.6,0.0,0.9709505944546686,0.4854752972273343
amusant,lemma,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
etre,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
amusant,word,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
drôle,lemma,0.0,3.0,0.0,2.0,5.0,0.0,0.6,0.0,0.4,0.9709505944546686,0.4854752972273343
fois,lemma,0.0,2.0,3.0,0.0,5.0,0.0,0.4,0.6,0.0,0.9709505944546686,0.4854752972273343
julien,lemma,2.0,1.0,18.0,1.0,22.0,0.09090909090909091,0.045454545454545456,0.8181818181818182,0.045454545454545456,0.9567657083663145,0.47838285418315724
julien,word,2.0,1.0,18.0,1.0,22.0,0.09090909090909091,0.045454545454545456,0.8181818181818182,0.045454545454545456,0.9567657083663145,0.47838285418315724
jte,lemma,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.625,0.375,0.954434002924965,0.4772170014624825
jte,word,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.625,0.375,0.954434002924965,0.4772170014624825
),punctuation,0.0,0.0,7.0,4.0,11.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.9456603046006401,0.47283015230032005
parle,lemma,4.0,0.0,7.0,0.0,11.0,0.36363636363636365,0.0,0.6363636363636364,0.0,0.9456603046006401,0.47283015230032005
t'es,word,1.0,0.0,17.0,4.0,22.0,0.045454545454545456,0.0,0.7727272727272727,0.18181818181818182,0.9373012413074895,0.46865062065374474
gros,lemma,0.0,2.0,41.0,10.0,53.0,0.0,0.03773584905660377,0.7735849056603774,0.18867924528301888,0.9188843576157453,0.45944217880787264
assumer,lemma,0.0,3.0,6.0,0.0,9.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
mdr,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
mdr,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
voit,word,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
t'ai,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
drole,word,0.0,4.0,2.0,0.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
votre,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
lieu,word,0.0,2.0,4.0,0.0,6.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
lieu,lemma,0.0,2.0,4.0,0.0,6.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
autres,word,0.0,0.0,6.0,3.0,9.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
lesbiennes,word,0.0,2.0,4.0,0.0,6.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
lui,word,4.0,0.0,8.0,0.0,12.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
fai,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
crasseux,lemma,2.0,0.0,4.0,0.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
classe,word,2.0,0.0,4.0,0.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
parce,lemma,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
pays,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
peu,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
parce,word,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
cu,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
montre,lemma,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
montre,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
classe,lemma,2.0,0.0,4.0,0.0,6.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
luire,lemma,4.0,0.0,8.0,0.0,12.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
cu,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
qu'elle,word,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
à,lemma,1.0,0.0,15.0,3.0,19.0,0.05263157894736842,0.0,0.7894736842105263,0.15789473684210525,0.9132829641650988,0.4566414820825494
votre,lemma,1.0,0.0,12.0,2.0,15.0,0.06666666666666667,0.0,0.8,0.13333333333333333,0.9055872616982603,0.45279363084913016
grave,lemma,0.0,3.0,7.0,0.0,10.0,0.0,0.3,0.7,0.0,0.8812908992306927,0.44064544961534635
grave,word,0.0,3.0,7.0,0.0,10.0,0.0,0.3,0.7,0.0,0.8812908992306927,0.44064544961534635
gueule,word,1.0,1.0,9.0,0.0,11.0,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.8658566174572235,0.43292830872861177
religion,lemma,2.0,0.0,5.0,0.0,7.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
personne,word,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
pays,word,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
mtn,lemma,2.0,0.0,5.0,0.0,7.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
casse,word,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
sais,word,0.0,2.0,5.0,0.0,7.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
fais,word,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
insulte,lemma,5.0,2.0,0.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.863120568566631,0.4315602842833155
mtn,word,2.0,0.0,5.0,0.0,7.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
assume,word,0.0,2.0,5.0,0.0,7.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
pd,word,0.0,0.0,8.0,3.0,11.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.8453509366224364,0.4226754683112182
pd,lemma,0.0,0.0,8.0,3.0,11.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.8453509366224364,0.4226754683112182
parle,word,4.0,0.0,11.0,0.0,15.0,0.26666666666666666,0.0,0.7333333333333333,0.0,0.8366407419411672,0.4183203709705836
une,word,2.0,0.0,14.0,1.0,17.0,0.11764705882352941,0.0,0.8235294117647058,0.058823529411764705,0.8343470230852538,0.4171735115426269
même,word,2.0,0.0,6.0,0.0,8.0,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
même,lemma,2.0,0.0,6.0,0.0,8.0,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
bah,word,2.0,0.0,6.0,0.0,8.0,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
bah,lemma,2.0,0.0,6.0,0.0,8.0,0.25,0.0,0.75,0.0,0.8112781244591328,0.4056390622295664
dans,lemma,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.7642045065086203,0.38210225325431013
dans,word,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.7642045065086203,0.38210225325431013
!,punctuation,0.0,0.0,25.0,7.0,32.0,0.0,0.0,0.78125,0.21875,0.7578784625383954,0.3789392312691977
des,word,0.0,0.0,26.0,7.0,33.0,0.0,0.0,0.7878787878787878,0.21212121212121213,0.7455178428108284,0.3727589214054142
mon,lemma,0.0,0.0,12.0,3.0,15.0,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
oe,word,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
crasseuse,lemma,0.0,2.0,8.0,0.0,10.0,0.0,0.2,0.8,0.0,0.7219280948873623,0.36096404744368116
cul,lemma,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
blagu,lemma,1.0,0.0,4.0,0.0,5.0,0.2,0.0,0.8,0.0,0.7219280948873623,0.36096404744368116
cul,word,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.8,0.2,0.7219280948873623,0.36096404744368116
vie,word,0.0,1.0,13.0,1.0,15.0,0.0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.6998428398862386,0.3499214199431193
vie,lemma,0.0,1.0,13.0,1.0,15.0,0.0,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.6998428398862386,0.3499214199431193
mère,lemma,1.0,0.0,5.0,0.0,6.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
veux,word,0.0,1.0,5.0,0.0,6.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
sai,lemma,0.0,1.0,5.0,0.0,6.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
sur,lemma,0.0,0.0,10.0,2.0,12.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.6500224216483541,0.32501121082417705
crasseuse,word,0.0,2.0,10.0,0.0,12.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
sur,word,0.0,0.0,10.0,2.0,12.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.6500224216483541,0.32501121082417705
mère,word,1.0,0.0,5.0,0.0,6.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.6500224216483541,0.32501121082417705
con,lemma,0.0,0.0,11.0,2.0,13.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.6193821946787638,0.3096910973393819
niqu,lemma,1.0,0.0,6.0,0.0,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.29583638929116374
nique,word,1.0,0.0,6.0,0.0,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.29583638929116374
theo,lemma,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.29583638929116374
ferme,lemma,1.0,0.0,6.0,0.0,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.29583638929116374
ferme,word,1.0,0.0,6.0,0.0,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.29583638929116374
theo,word,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.5916727785823275,0.29583638929116374
blague,word,1.0,0.0,6.0,0.0,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.5916727785823275,0.29583638929116374
as,lemma,2.0,0.0,13.0,0.0,15.0,0.13333333333333333,0.0,0.8666666666666667,0.0,0.5665095065529053,0.28325475327645266
frere,lemma,1.0,0.0,7.0,0.0,8.0,0.125,0.0,0.875,0.0,0.5435644431995964,0.2717822215997982
muslim,lemma,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.875,0.125,0.5435644431995964,0.2717822215997982
muslim,word,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.875,0.125,0.5435644431995964,0.2717822215997982
pierre,lemma,2.0,0.0,16.0,0.0,18.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
pierre,word,2.0,0.0,16.0,0.0,18.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
part,lemma,1.0,0.0,8.0,0.0,9.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
frere,word,1.0,0.0,8.0,0.0,9.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
part,word,1.0,0.0,8.0,0.0,9.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
vos,word,1.0,0.0,8.0,0.0,9.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.5032583347756457,0.25162916738782287
tg,lemma,0.0,0.0,24.0,1.0,25.0,0.0,0.0,0.96,0.04,0.24229218908241482,0.12114609454120741
tg,word,0.0,0.0,24.0,1.0,25.0,0.0,0.0,0.96,0.04,0.24229218908241482,0.12114609454120741
merde,lemma,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,-0.0,-0.0
mere,lemma,0.0,0.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,-0.0,-0.0
merd,lemma,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,-0.0,-0.0
mere,word,0.0,0.0,18.0,0.0,18.0,0.0,0.0,1.0,0.0,-0.0,-0.0
merde,word,0.0,0.0,14.0,0.0,14.0,0.0,0.0,1.0,0.0,-0.0,-0.0
pute,lemma,0.0,0.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,-0.0,-0.0
con,word,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,-0.0,-0.0
cousine,word,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,-0.0,-0.0
ma,word,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,-0.0,-0.0
pute,word,0.0,0.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,-0.0,-0.0
leur,word,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,-0.0,-0.0
jour,lemma,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,-0.0,-0.0
jour,word,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,-0.0,-0.0
cousin,lemma,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,-0.0,-0.0
