marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
tenir,lemma,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
tas,lemma,0,0,3,2,5,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
tas,word,0,0,3,2,5,0.0,0.0,0.6,0.4,0.9709505944546686,0.4854752972273343
laisse,word,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
fort,word,2,0,0,3,5,0.4,0.0,0.0,0.6,0.9709505944546686,0.4854752972273343
amuse,word,6,4,0,0,10,0.6,0.4,0.0,0.0,0.9709505944546686,0.4854752972273343
feu,word,2,0,0,3,5,0.4,0.0,0.0,0.6,0.9709505944546686,0.4854752972273343
fille,lemma,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
contre,word,9,0,0,6,15,0.6,0.0,0.0,0.4,0.9709505944546686,0.4854752972273343
moment,word,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
enthousiasme,word,2,3,0,0,5,0.4,0.6,0.0,0.0,0.9709505944546686,0.4854752972273343
vrai,lemma,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
vrai,word,0,0,2,3,5,0.0,0.0,0.4,0.6,0.9709505944546686,0.4854752972273343
menace,word,4,16,0,1,21,0.19047619047619047,0.7619047619047619,0.0,0.047619047619047616,0.9637459942073318,0.4818729971036659
vu,word,0,0,3,5,8,0.0,0.0,0.375,0.625,0.954434002924965,0.4772170014624825
personn,lemma,0,0,5,3,8,0.0,0.0,0.625,0.375,0.954434002924965,0.4772170014624825
maison,lemma,3,0,0,5,8,0.375,0.0,0.0,0.625,0.954434002924965,0.4772170014624825
étrange,word,0,5,0,3,8,0.0,0.625,0.0,0.375,0.954434002924965,0.4772170014624825
attaquer,lemma,9,0,0,15,24,0.375,0.0,0.0,0.625,0.954434002924965,0.4772170014624825
traité,word,3,5,0,0,8,0.375,0.625,0.0,0.0,0.954434002924965,0.4772170014624825
réjouir,lemma,5,3,0,0,8,0.625,0.375,0.0,0.0,0.954434002924965,0.4772170014624825
bonne,word,0,1,2,11,14,0.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.9463729359854419,0.47318646799272096
faut,word,0,0,7,4,11,0.0,0.0,0.6363636363636364,0.36363636363636365,0.9456603046006401,0.47283015230032005
rire,word,19,3,0,2,24,0.7916666666666666,0.125,0.0,0.08333333333333333,0.9405662399881731,0.47028311999408656
passer,lemma,0,0,5,9,14,0.0,0.0,0.35714285714285715,0.6428571428571429,0.9402859586706311,0.47014297933531557
voir,lemma,0,0,10,19,29,0.0,0.0,0.3448275862068966,0.6551724137931034,0.9293636260137187,0.46468181300685935
attendre,lemma,1,0,1,8,10,0.1,0.0,0.1,0.8,0.9219280948873623,0.46096404744368114
juste,word,1,0,23,6,30,0.03333333333333333,0.0,0.7666666666666667,0.2,0.9218339291539106,0.4609169645769553
évacuer,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
agir,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
affoler,lemma,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
affaires,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
affaire,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
voulu,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
n'ai,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
muslim,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
muslim,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
montre,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
montre,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
monstre,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
couleurs,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
détester,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
original,lemma,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
ntm,word,2,0,1,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
ntm,lemma,2,0,1,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
contre,lemma,8,0,0,4,12,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
désolée,word,0,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
effets,word,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
effet,lemma,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
évacuer,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
comporter,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
comprendre,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
ouvrir,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
chouette,lemma,0,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
mesure,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
course,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
originale,word,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
complètement,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
courir,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
course,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
mec,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
courir,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
pavé,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
pavé,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
parvenir,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
complètement,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
parle,lemma,0,0,4,2,6,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
paris,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
combat,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
paris,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
main,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
magnifique,lemma,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
lutter,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
couleur,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
misère,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
misère,lemma,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
millions,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
million,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
continuer,lemma,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
consterné,word,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
consterner,lemma,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
n'est,word,0,0,4,2,6,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
porc,word,0,0,6,3,9,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
payer,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
penser,lemma,0,0,3,6,9,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
pensé,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
persécution,lemma,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
peut-être,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
lettre,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
lettre,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
chouette,word,0,1,2,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
jolies,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
jeune,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
jolie,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
pire,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
porc,lemma,0,0,6,3,9,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
chant,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
chauffer,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
pourrait,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
inventer,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
interdits,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
interdire,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
interdir,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
insécurité,word,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
insulté,word,2,4,0,0,6,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
d'argent,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
question,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
question,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
quel,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
cu,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
cu,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
pied,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
l'histoire,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
jouer,lemma,0,0,3,6,9,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
boum,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
brûler,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
brûlés,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
pur,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
danser,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
incapable,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
insulte,lemma,8,16,0,0,24,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
insultent,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
impressionnante,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
remettre,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
relations,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
relation,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
bonbon,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
rare,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
inattendu,lemma,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
insolites,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
s'emporte,word,2,1,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.4591479170272448
r,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
récupérer,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
révoltée,word,2,1,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.4591479170272448
récupérer,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
bisou,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
rouler,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
horribles,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
histoire,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
habits,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
habit,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
pure,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
c'était,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
prestigieux,lemma,0,4,0,2,6,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
prestigieuse,word,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
prendre,word,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
banal,lemma,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
banal,word,0,1,0,2,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
battr,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
senti,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
siffler,lemma,2,0,1,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
gronder,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
sacré,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
sacrer,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
gagne,word,0,0,2,4,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
arrête,word,1,0,2,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.9182958340544896,0.4591479170272448
arrivent,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
subir,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
spectacle,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
grands,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
gâteau,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
guerres,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
avance,word,2,0,1,0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
sortir,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
arracher,lemma,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
sérieux,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
supprimer,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
surgir,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
attentat,lemma,4,0,0,8,12,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
gagne,lemma,0,0,2,4,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
drame,word,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
drame,lemma,0,2,0,1,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
tendues,word,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
tellement,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
tellement,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
sourir,lemma,2,1,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.4591479170272448
doigt,lemma,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
dispute,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
arraché,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
table,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
tel,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
tromper,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
train,word,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
train,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
animaux,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
trouver,word,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
angoissé,word,0,2,1,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
amusé,word,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
feu,lemma,1,0,0,2,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
décider,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
vidéo,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
venir,word,2,0,0,4,6,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9182958340544896,0.4591479170272448
alerte,word,2,1,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.4591479170272448
traiter,lemma,3,6,0,0,9,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
alerte,lemma,2,1,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9182958340544896,0.4591479170272448
alarme,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
adore,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
aise,lemma,0,6,0,3,9,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
admiration,lemma,1,2,0,0,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544896,0.4591479170272448
voiture,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
viol,lemma,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
viens,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
viens,lemma,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
fabuleux,word,0,2,1,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.9182958340544896,0.4591479170272448
exceptionnel,lemma,0,4,0,2,6,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
excellent,word,0,0,2,1,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.4591479170272448
esprit,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
entrez,word,0,0,1,2,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.4591479170272448
accuser,word,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
abri,lemma,2,0,0,1,3,0.6666666666666666,0.0,0.0,0.3333333333333333,0.9182958340544896,0.4591479170272448
premier,lemma,1,0,3,15,19,0.05263157894736842,0.0,0.15789473684210525,0.7894736842105263,0.9132829641650988,0.4566414820825494
première,word,1,0,2,12,15,0.06666666666666667,0.0,0.13333333333333333,0.8,0.9055872616982603,0.45279363084913016
amuser,lemma,17,8,0,0,25,0.68,0.32,0.0,0.0,0.9043814577244937,0.45219072886224687
vraiment,lemma,0,0,7,3,10,0.0,0.0,0.7,0.3,0.8812908992306927,0.44064544961534635
casse,word,0,0,7,3,10,0.0,0.0,0.7,0.3,0.8812908992306927,0.44064544961534635
vraiment,word,0,0,7,3,10,0.0,0.0,0.7,0.3,0.8812908992306927,0.44064544961534635
violence,lemma,3,0,2,22,27,0.1111111111111111,0.0,0.07407407407407407,0.8148148148148148,0.8710955350455423,0.43554776752277113
juste,lemma,1,0,23,5,29,0.034482758620689655,0.0,0.7931034482758621,0.1724137931034483,0.8699959791362579,0.43499798956812896
demande,lemma,0,0,2,5,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.863120568566631,0.4315602842833155
marre,word,0,5,2,0,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.863120568566631,0.4315602842833155
malade,word,0,0,2,5,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.863120568566631,0.4315602842833155
mourir,word,0,0,2,5,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.863120568566631,0.4315602842833155
arrete,lemma,2,0,5,0,7,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
moment,lemma,0,0,2,5,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.863120568566631,0.4315602842833155
demande,word,0,0,2,5,7,0.0,0.0,0.2857142857142857,0.7142857142857143,0.863120568566631,0.4315602842833155
merveilleux,lemma,0,5,0,2,7,0.0,0.7142857142857143,0.0,0.2857142857142857,0.863120568566631,0.4315602842833155
merveilleux,word,0,5,0,2,7,0.0,0.7142857142857143,0.0,0.2857142857142857,0.863120568566631,0.4315602842833155
dansé,word,2,0,0,5,7,0.2857142857142857,0.0,0.0,0.7142857142857143,0.863120568566631,0.4315602842833155
marre,lemma,0,5,2,0,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.863120568566631,0.4315602842833155
partir,lemma,2,0,0,5,7,0.2857142857142857,0.0,0.0,0.7142857142857143,0.863120568566631,0.4315602842833155
paul,word,2,0,5,0,7,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
arrete,word,2,0,5,0,7,0.2857142857142857,0.0,0.7142857142857143,0.0,0.863120568566631,0.4315602842833155
ca,lemma,0,0,5,2,7,0.0,0.0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.4315602842833155
