marker_value,marker_type,Admiration,Colère,Culpabilité,Dégoût,Embarras,Fierté,Jalousie,Joie,Peur,Surprise,Tristesse,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
course,lemma,0,0,0,0,0,1,0,1,1,0,0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
course,word,0,0,0,0,0,1,0,1,1,0,0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
fabuleux,word,1,0,0,0,0,0,0,1,0,1,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
facilement,lemma,0,0,0,0,1,0,0,1,0,0,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
facilement,word,0,0,0,0,1,0,0,1,0,0,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
faisait,word,0,1,0,1,0,0,0,0,0,1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
feu,lemma,0,1,0,0,0,1,0,0,1,0,0,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
forcés,word,0,1,0,0,0,0,0,0,1,0,1,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
crie,lemma,0,1,0,0,0,0,0,1,1,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
cris,word,0,1,0,0,0,0,0,0,1,1,0,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
cour,lemma,0,0,0,1,0,1,0,1,0,0,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
cour,word,0,0,0,1,0,1,0,1,0,0,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
enfin,word,0,1,0,0,1,0,0,1,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
enfin,lemma,0,1,0,0,1,0,0,1,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
esprit,lemma,0,0,0,0,1,0,0,0,1,0,1,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
envie,word,1,1,0,0,0,0,0,1,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
envie,lemma,1,1,0,0,0,0,0,1,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
excellent,word,1,0,0,0,0,1,0,0,0,1,0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
décider,lemma,0,1,0,0,0,0,0,1,1,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
déclarer,lemma,0,1,0,0,0,1,0,1,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
emploi,lemma,0,1,0,0,0,0,0,0,0,1,1,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
aïe,lemma,0,1,0,0,1,0,0,0,0,0,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
aïe,word,0,1,0,0,1,0,0,0,0,0,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
battr,lemma,0,0,0,0,1,0,0,1,1,0,0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
drame,lemma,0,1,0,0,0,0,0,0,1,0,1,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
drame,word,0,1,0,0,0,0,0,0,1,0,1,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
difficultés,word,0,1,0,0,0,0,0,0,1,0,1,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
discriminer,lemma,0,1,0,0,1,0,0,0,0,0,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
discriminer,word,0,1,0,0,1,0,0,0,0,0,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.4581569099913262
doigt,lemma,0,1,1,0,0,0,0,0,0,0,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
danseurs,word,1,0,0,0,0,1,0,1,0,0,0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.4581569099913262
devoirs,word,0,1,0,0,0,0,0,1,1,0,0,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
danseur,word,0,0,0,0,0,0,0,1,1,0,1,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
émotion,word,1,0,0,0,0,0,0,1,0,0,1,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.584962500721156,0.4581569099913262
perdre,lemma,0,1,0,0,0,0,0,1,5,0,7,14,0.07142857142857142,0.0,0.07142857142857142,0.35714285714285715,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5744174271404585,0.4551087001282125
cher,word,0,6,0,0,0,1,0,0,2,0,1,10,0.6,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,1.5709505944546687,0.4541065607400215
porter,lemma,0,6,0,0,0,0,0,2,0,1,1,10,0.6,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5709505944546687,0.4541065607400215
douer,lemma,3,0,0,0,0,3,0,4,0,0,0,10,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.5709505944546684,0.4541065607400214
agressées,word,0,2,0,0,0,0,0,0,3,0,3,8,0.25,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.561278124459133,0.45131058988069694
agresser,lemma,0,3,0,0,0,0,0,0,2,0,3,8,0.375,0.0,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1.561278124459133,0.45131058988069694
agression,lemma,0,0,0,0,2,0,0,0,3,0,3,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.25,0.0,0.0,1.561278124459133,0.45131058988069694
entrer,lemma,0,3,0,0,0,2,0,3,0,0,0,8,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.561278124459133,0.45131058988069694
gros,word,0,11,0,13,0,0,0,3,0,1,0,28,0.39285714285714285,0.4642857142857143,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.560413791950178,0.451060741754115
enfermer,lemma,0,2,0,0,0,0,0,0,2,0,3,7,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.5566567074628228,0.44997470077931606
coups,word,0,3,0,0,0,0,0,0,5,0,4,12,0.25,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.5545851693377997,0.44937589197099537
perdu,word,0,1,0,0,0,0,0,1,3,0,7,12,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,1.5510981710072647,0.44836792340420845
dur,lemma,0,3,0,0,1,0,0,0,1,0,7,12,0.25,0.0,0.0,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,1.5510981710072647,0.44836792340420845
gros,lemma,0,21,0,18,0,1,0,3,0,1,0,44,0.4772727272727273,0.4090909090909091,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,1.5491542684900461,0.4478060095606898
d'un,word,0,5,0,0,0,0,0,1,1,1,0,8,0.625,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5487949406953985,0.44770214053413876
douée,word,2,0,0,0,0,3,0,4,0,0,0,9,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,1.5304930567574826,0.442411709632335
victime,word,0,1,0,0,4,0,0,0,12,0,18,35,0.02857142857142857,0.0,0.0,0.34285714285714286,0.0,0.5142857142857142,0.0,0.0,0.11428571428571428,0.0,0.0,1.5270487302416664,0.4414160759862585
tuer,word,0,6,0,0,0,0,0,0,4,0,3,13,0.46153846153846156,0.0,0.0,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.5262349099495227,0.441180829164856
jouer,word,0,2,0,0,0,1,0,0,0,0,2,5,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,1.5219280948873621,0.43993588041692927
ravager,lemma,0,1,0,0,0,0,0,0,2,0,2,5,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
records,word,0,0,0,0,0,2,0,2,0,1,0,5,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,1.5219280948873621,0.43993588041692927
réveiller,lemma,0,2,0,1,0,0,0,0,0,2,0,5,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
chien,lemma,0,2,0,2,0,0,0,0,0,0,1,5,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
impose,word,0,2,0,0,0,0,0,0,2,0,1,5,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
heure,lemma,0,1,0,0,0,0,0,2,0,0,2,5,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
impos,lemma,0,2,0,0,0,0,0,0,2,0,1,5,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
chien,word,0,2,0,2,0,0,0,0,0,0,1,5,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
déchirer,lemma,0,2,0,0,0,0,0,0,2,0,1,5,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
servir,lemma,0,2,0,0,0,1,0,2,0,0,0,5,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.5219280948873621,0.43993588041692927
fille,lemma,0,0,0,0,0,0,0,1,0,2,2,5,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
feu,word,0,2,0,0,0,1,0,0,2,0,0,5,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.5219280948873621,0.43993588041692927
espionner,lemma,0,2,0,0,0,0,0,0,2,1,0,5,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
surveiller,lemma,0,2,0,1,0,0,0,0,2,0,0,5,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
croit,lemma,0,2,0,0,0,0,0,2,0,1,0,5,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
tenir,lemma,0,0,0,0,1,0,0,2,0,2,0,5,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,1.5219280948873621,0.43993588041692927
noir,word,0,2,0,0,0,0,0,0,2,1,0,5,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
mot,word,0,0,0,0,0,1,0,2,0,0,2,5,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,1.5219280948873621,0.43993588041692927
langue,lemma,0,2,0,0,0,0,0,2,0,0,1,5,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
lever,lemma,0,2,0,0,0,0,0,2,0,0,1,5,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
blesser,lemma,0,0,0,0,2,0,0,0,1,0,2,5,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.5219280948873621,0.43993588041692927
parents,word,0,1,0,0,0,0,0,2,2,0,0,5,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
empêcher,word,0,0,0,0,0,0,0,2,2,0,1,5,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
parent,lemma,0,1,0,0,0,0,0,2,2,0,0,5,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
soeur,lemma,1,2,0,0,0,0,0,2,0,0,0,5,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
émerveillée,word,2,0,0,0,0,0,0,2,0,1,0,5,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
pile,lemma,0,0,0,0,0,0,0,2,4,0,4,10,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
ailleurs,lemma,0,2,0,1,0,0,0,0,0,2,0,5,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
langue,word,0,2,0,0,0,0,0,2,0,0,1,5,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.43993588041692927
génial,word,2,0,0,0,0,1,0,10,0,3,0,16,0.0,0.0,0.625,0.0,0.1875,0.0,0.125,0.0,0.0,0.0625,0.0,1.5016144718101818,0.4340639264902371
génial,lemma,2,0,0,0,0,1,0,10,0,3,0,16,0.0,0.0,0.625,0.0,0.1875,0.0,0.125,0.0,0.0,0.0625,0.0,1.5016144718101818,0.4340639264902371
regard,word,0,1,0,0,1,0,0,0,0,0,2,4,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.5,0.43359723947683176
juive,word,0,2,0,0,0,0,0,0,1,0,1,4,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
loin,word,0,2,0,0,0,0,0,0,1,1,0,4,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
disparaître,lemma,0,0,0,0,0,0,0,0,1,1,2,4,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
quelle,word,1,1,0,0,0,0,0,2,0,0,0,4,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
l'air,word,0,1,0,0,0,0,0,2,0,1,0,4,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
lève,word,0,2,0,0,0,0,0,1,0,0,1,4,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
jours,word,0,1,0,0,0,0,0,2,0,0,1,4,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
loin,lemma,0,2,0,0,0,0,0,0,1,1,0,4,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
important,word,1,0,0,0,0,2,0,1,0,0,0,4,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,1.5,0.43359723947683176
défense,lemma,0,2,0,0,0,0,0,0,0,1,1,4,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
importer,lemma,0,2,0,1,0,0,0,0,1,0,0,4,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
choc,lemma,0,1,0,0,0,0,0,0,1,2,0,4,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
impressionné,word,2,0,0,0,0,0,0,0,1,1,0,4,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
rester,lemma,0,2,0,0,0,0,0,1,1,0,0,4,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
bille,lemma,0,0,0,0,0,1,0,1,0,0,2,4,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
rejetés,word,0,1,0,0,0,0,0,0,1,0,2,4,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
bonbons,word,1,0,0,0,0,0,0,1,0,2,0,4,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
rat,lemma,0,1,0,0,1,0,0,0,0,0,2,4,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.5,0.43359723947683176
jeter,lemma,0,0,0,0,1,0,0,0,1,0,2,4,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.5,0.43359723947683176
pauvreté,word,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
conditions,word,0,2,0,0,0,0,0,0,1,0,1,4,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
billes,word,0,0,0,0,0,1,0,1,0,0,2,4,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
vieux,lemma,0,2,0,0,1,0,0,0,0,1,0,4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.43359723947683176
vécue,word,0,1,0,0,1,0,0,0,0,0,2,4,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.5,0.43359723947683176
petits,word,0,0,0,0,0,0,0,2,1,0,1,4,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
choc,word,0,1,0,0,0,0,0,0,1,2,0,4,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
morts,word,0,3,0,0,0,0,0,0,3,0,6,12,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
mots,word,1,0,0,0,0,0,0,2,0,1,0,4,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
devenir,word,0,0,0,0,0,0,0,2,1,0,1,4,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
émotion,lemma,1,0,0,0,0,0,0,2,0,0,1,4,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
aurait,word,0,2,0,0,0,0,0,0,1,1,0,4,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
ailleurs,word,0,2,0,1,0,0,0,0,0,1,0,4,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
graves,word,0,4,0,0,0,0,0,0,2,0,2,8,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
agressé,lemma,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
détruire,lemma,0,2,0,0,0,0,0,0,4,0,2,8,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
noire,word,0,0,0,0,0,1,0,2,0,0,1,4,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
cause,lemma,0,1,0,0,0,0,0,2,1,0,0,4,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
agressés,word,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
battu,word,0,0,0,0,0,1,0,2,0,1,0,4,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
cause,word,0,1,0,0,0,0,0,2,1,0,0,4,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
soleil,lemma,0,1,0,0,0,0,0,1,0,0,2,4,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
soleil,word,0,1,0,0,0,0,0,1,0,0,2,4,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
sortir,lemma,0,2,0,1,0,0,0,0,1,0,0,4,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
souci,lemma,0,0,0,0,0,0,0,1,1,0,2,4,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
effondrée,word,0,0,0,0,0,0,0,0,2,1,1,4,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
torturer,lemma,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
gagnent,word,0,1,0,0,0,1,0,2,0,0,0,4,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
sent,word,0,0,0,0,0,0,0,2,1,0,1,4,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
cri,lemma,0,1,0,0,0,0,0,0,2,1,0,4,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
crie,word,0,2,0,0,0,0,0,1,1,0,0,4,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
crise,lemma,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
crise,word,0,1,0,0,0,0,0,0,2,0,1,4,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
stage,lemma,0,0,0,0,0,0,0,2,1,0,1,4,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
folle,word,0,1,0,0,0,0,0,2,0,1,0,4,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
faudrait,word,0,1,0,0,0,0,0,0,1,0,2,4,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
soeur,word,1,1,0,0,0,0,0,2,0,0,0,4,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
excellent,lemma,2,0,0,0,0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,1.5,0.43359723947683176
cru,word,0,2,0,0,0,0,0,0,0,1,1,4,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
surtout,lemma,1,2,0,0,0,0,0,0,0,1,0,4,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
surtout,word,1,2,0,0,0,0,0,0,0,1,0,4,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.43359723947683176
