corpus,file_id,unit_id,type,start_idx,end_idx,text_span,mode,categorie1,categorie2,remarque,marker_type,marker_value
LitteratureJeunesse,Morgenstern_mariage,a3_1621744311014,Autre,3077,3117,Qu’est-ce que tu vas porter comme robe ?,,,,curiosité,word,robe
LitteratureJeunesse,Morgenstern_mariage,a3_1621744311014,Autre,3077,3117,Qu’est-ce que tu vas porter comme robe ?,,,,curiosité,punctuation,-
LitteratureJeunesse,Morgenstern_mariage,a3_1621744311014,Autre,3077,3117,Qu’est-ce que tu vas porter comme robe ?,,,,curiosité,punctuation,?
LitteratureJeunesse,Morgenstern_mariage,a3_1621744349429,SitEmo,3480,3489,plaisante,Designee,Joie,Aucune,,word,plaisante
LitteratureJeunesse,Morgenstern_mariage,a3_1621744938767,SitEmo,3586,3590,Hein,Montree,Surprise,Aucune,,word,hein
LitteratureJeunesse,Morgenstern_mariage,a3_1621745027762,SitEmo,3612,3620,Bien sûr,Montree,Joie,Aucune,,word,bien
LitteratureJeunesse,Morgenstern_mariage,a3_1621745027762,SitEmo,3612,3620,Bien sûr,Montree,Joie,Aucune,,word,sûr
LitteratureJeunesse,Morgenstern_mariage,a3_1621745055207,SitEmo,3621,3622,!,Montree,Joie,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621745102992,SitEmo,3803,3816,s’en inquiète,Designee,Peur,Aucune,,word,s
LitteratureJeunesse,Morgenstern_mariage,a3_1621745102992,SitEmo,3803,3816,s’en inquiète,Designee,Peur,Aucune,,word,en
LitteratureJeunesse,Morgenstern_mariage,a3_1621745102992,SitEmo,3803,3816,s’en inquiète,Designee,Peur,Aucune,,word,inquiète
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,ça
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,ne
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,va
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,pas
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,ma
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,word,chérie
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,punctuation,","
LitteratureJeunesse,Morgenstern_mariage,a3_1621745175910,SitEmo,3819,3844,"Ça ne va pas, ma chérie ?",Suggeree,Peur,Aucune,,punctuation,?
LitteratureJeunesse,Morgenstern_mariage,a3_1621745223434,SitEmo,3858,3871,très heureuse,Designee,Joie,Aucune,,word,très
LitteratureJeunesse,Morgenstern_mariage,a3_1621745223434,SitEmo,3858,3871,très heureuse,Designee,Joie,Aucune,,word,heureuse
LitteratureJeunesse,Morgenstern_mariage,a3_1621745272957,SitEmo,3894,3898,peur,Designee,Peur,Aucune,,word,peur
LitteratureJeunesse,Morgenstern_mariage,a3_1621745340745,SitEmo,3887,3888,…,Montree,Embarras,Aucune,,punctuation,…
LitteratureJeunesse,Morgenstern_mariage,a3_1621745458544,Autre,3997,4009,rêve le plus,,,,envie,word,rêve
LitteratureJeunesse,Morgenstern_mariage,a3_1621745458544,Autre,3997,4009,rêve le plus,,,,envie,word,le
LitteratureJeunesse,Morgenstern_mariage,a3_1621745458544,Autre,3997,4009,rêve le plus,,,,envie,word,plus
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,imagine
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,le
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,paquebot
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,comme
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,un
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,hôtel
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,encore
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,plus
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,chic
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,que
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,le
LitteratureJeunesse,Morgenstern_mariage,a3_1621745478617,SitEmo,4032,4095,imagine le paquebot comme un hôtel encore plus chic que le Ritz,Suggeree,Joie,Aucune,,word,ritz
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,d
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,énormes
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,bouquets
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,de
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,fleurs
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,des
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,buffets
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,à
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,volonté
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,et
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,des
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,dîners
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,où
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,les
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,serveurs
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,dansent
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,autour
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,d
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,word,elle
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,punctuation,","
LitteratureJeunesse,Morgenstern_mariage,a3_1621745563828,SitEmo,4142,4246,"d’énormes bouquets de fleurs, des buffets à volonté, et des dîners où les serveurs dansent autour d’elle",Suggeree,Joie,Aucune,,punctuation,","
LitteratureJeunesse,Morgenstern_mariage,a3_1621746829038,SitEmo,4280,4285,ravie,Designee,Joie,Aucune,,word,ravie
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,il
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,y
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,aura
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,un
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,piano
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,à
LitteratureJeunesse,Morgenstern_mariage,a3_1621746885424,SitEmo,4309,4334,il y aura un piano à bord,Suggeree,Joie,Aucune,,word,bord
LitteratureJeunesse,Morgenstern_mariage,a3_1621746924112,SitEmo,4388,4424,plusieurs représentations théâtrales,Suggeree,Joie,Aucune,,word,plusieurs
LitteratureJeunesse,Morgenstern_mariage,a3_1621746924112,SitEmo,4388,4424,plusieurs représentations théâtrales,Suggeree,Joie,Aucune,,word,représentations
LitteratureJeunesse,Morgenstern_mariage,a3_1621746924112,SitEmo,4388,4424,plusieurs représentations théâtrales,Suggeree,Joie,Aucune,,word,théâtrales
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,composer
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,des
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,poèmes
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,pour
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,l
LitteratureJeunesse,Morgenstern_mariage,a3_1621747027014,SitEmo,4629,4664,composer des poèmes pour l’occasion,Suggeree,Joie,Aucune,,word,occasion
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,aimerait
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,bien
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,en
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,profiter
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,pour
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,sécher
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,l
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,word,école
LitteratureJeunesse,Morgenstern_mariage,a3_1621747109146,Autre,4979,5025,aimerait bien en profiter pour sécher l’école.,,,,envie,punctuation,.
LitteratureJeunesse,Morgenstern_mariage,a3_1621747128003,SitEmo,5029,5044,fait la grimace,Comportementale,Tristesse,Aucune,,word,fait
LitteratureJeunesse,Morgenstern_mariage,a3_1621747128003,SitEmo,5029,5044,fait la grimace,Comportementale,Tristesse,Aucune,,word,la
LitteratureJeunesse,Morgenstern_mariage,a3_1621747128003,SitEmo,5029,5044,fait la grimace,Comportementale,Tristesse,Aucune,,word,grimace
LitteratureJeunesse,Morgenstern_mariage,a3_1621747273531,SitEmo,5049,5061,ai bien peur,Suggeree,Tristesse,Aucune,,word,ai
LitteratureJeunesse,Morgenstern_mariage,a3_1621747273531,SitEmo,5049,5061,ai bien peur,Suggeree,Tristesse,Aucune,,word,bien
LitteratureJeunesse,Morgenstern_mariage,a3_1621747273531,SitEmo,5049,5061,ai bien peur,Suggeree,Tristesse,Aucune,,word,peur
LitteratureJeunesse,Morgenstern_mariage,a3_1621747543553,SitEmo,5090,5097,soupire,Comportementale,Tristesse,Aucune,,word,soupire
LitteratureJeunesse,Morgenstern_mariage,a3_1621747609072,SitEmo,5107,5112,Hein?,Montree,Surprise,Aucune,,word,hein
LitteratureJeunesse,Morgenstern_mariage,a3_1621747609072,SitEmo,5107,5112,Hein?,Montree,Surprise,Aucune,,punctuation,?
LitteratureJeunesse,Morgenstern_mariage,a3_1621747711707,SitEmo,5303,5307,crie,Comportementale,Colere,Aucune,,word,crie
LitteratureJeunesse,Morgenstern_mariage,a3_1621747754486,SitEmo,5260,5272,Pas question,Montree,Colere,Aucune,,word,pas
LitteratureJeunesse,Morgenstern_mariage,a3_1621747754486,SitEmo,5260,5272,Pas question,Montree,Colere,Aucune,,word,question
LitteratureJeunesse,Morgenstern_mariage,a3_1621747786185,SitEmo,5243,5256,C’est parfait,Montree,Joie,Aucune,,word,c
LitteratureJeunesse,Morgenstern_mariage,a3_1621747786185,SitEmo,5243,5256,C’est parfait,Montree,Joie,Aucune,,word,est
LitteratureJeunesse,Morgenstern_mariage,a3_1621747786185,SitEmo,5243,5256,C’est parfait,Montree,Joie,Aucune,,word,parfait
LitteratureJeunesse,Morgenstern_mariage,a3_1621747803537,SitEmo,5257,5258,!,Montree,Joie,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,ne
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,reste
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,plus
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,que
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,deux
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,places
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,à
LitteratureJeunesse,Morgenstern_mariage,a3_1621747853163,SitEmo,5158,5194,ne reste plus que deux places à bord,Suggeree,Tristesse,Aucune,,word,bord
LitteratureJeunesse,Morgenstern_mariage,a3_1621747949022,SitEmo,5195,5196,!,Montree,Tristesse,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621747980463,SitEmo,5404,5405,…,Montree,Tristesse,Aucune,,punctuation,…
LitteratureJeunesse,Morgenstern_mariage,a3_1621748090362,SitEmo,5442,5444,Oh,Montree,Joie,Aucune,,word,oh
LitteratureJeunesse,Morgenstern_mariage,a3_1621748128238,Autre,5454,5462,aimerait,,,,envie,word,aimerait
LitteratureJeunesse,Morgenstern_mariage,a3_1621748139453,SitEmo,5463,5468,juste,Montree,Joie,Aucune,,word,juste
LitteratureJeunesse,Morgenstern_mariage,a3_1621748169087,SitEmo,5548,5558,se réjouit,Designee,Joie,Aucune,,word,se
LitteratureJeunesse,Morgenstern_mariage,a3_1621748169087,SitEmo,5548,5558,se réjouit,Designee,Joie,Aucune,,word,réjouit
LitteratureJeunesse,Morgenstern_mariage,a3_1621748224603,SitEmo,5546,5547,!,Montree,Joie,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621748253176,SitEmo,5530,5545,Très bonne idée,Montree,Joie,Aucune,,word,très
LitteratureJeunesse,Morgenstern_mariage,a3_1621748253176,SitEmo,5530,5545,Très bonne idée,Montree,Joie,Aucune,,word,bonne
LitteratureJeunesse,Morgenstern_mariage,a3_1621748253176,SitEmo,5530,5545,Très bonne idée,Montree,Joie,Aucune,,word,idée
LitteratureJeunesse,Morgenstern_mariage,a3_1621748282087,SitEmo,5598,5608,pleurniche,Comportementale,Tristesse,Aucune,,word,pleurniche
LitteratureJeunesse,Morgenstern_mariage,a3_1621748317344,SitEmo,5596,5597,…,Montree,Tristesse,Aucune,,punctuation,…
LitteratureJeunesse,Morgenstern_mariage,a3_1621748349737,SitEmo,5622,5632,quand même,Montree,Tristesse,Aucune,,word,quand
LitteratureJeunesse,Morgenstern_mariage,a3_1621748349737,SitEmo,5622,5632,quand même,Montree,Tristesse,Aucune,,word,même
LitteratureJeunesse,Morgenstern_mariage,a3_1621748377060,SitEmo,5692,5693,!,Montree,Joie,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621748428394,SitEmo,5774,5800,prêtera la Maison-Blanche.,Suggeree,Joie,Aucune,,word,prêtera
LitteratureJeunesse,Morgenstern_mariage,a3_1621748428394,SitEmo,5774,5800,prêtera la Maison-Blanche.,Suggeree,Joie,Aucune,,word,la
LitteratureJeunesse,Morgenstern_mariage,a3_1621748428394,SitEmo,5774,5800,prêtera la Maison-Blanche.,Suggeree,Joie,Aucune,,word,maison-blanche
LitteratureJeunesse,Morgenstern_mariage,a3_1621748428394,SitEmo,5774,5800,prêtera la Maison-Blanche.,Suggeree,Joie,Aucune,,punctuation,-
LitteratureJeunesse,Morgenstern_mariage,a3_1621748428394,SitEmo,5774,5800,prêtera la Maison-Blanche.,Suggeree,Joie,Aucune,,punctuation,.
LitteratureJeunesse,Morgenstern_mariage,a3_1621748533956,SitEmo,5811,5828,louais un château,Suggeree,Joie,Aucune,,word,louais
LitteratureJeunesse,Morgenstern_mariage,a3_1621748533956,SitEmo,5811,5828,louais un château,Suggeree,Joie,Aucune,,word,un
LitteratureJeunesse,Morgenstern_mariage,a3_1621748533956,SitEmo,5811,5828,louais un château,Suggeree,Joie,Aucune,,word,château
LitteratureJeunesse,Morgenstern_mariage,a3_1621748602608,SitEmo,6069,6076,soupire,Comportementale,Tristesse,Aucune,,word,soupire
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,misère
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,dans
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,le
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,monde
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,les
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,guerres
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,la
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,famine
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,les
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,word,réfugiés
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,punctuation,:
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,punctuation,","
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,punctuation,","
LitteratureJeunesse,Morgenstern_mariage,a3_1621748648681,SitEmo,6093,6153,"misère dans le monde : les guerres, la famine, les réfugiés…",Suggeree,Tristesse,Aucune,,punctuation,…
LitteratureJeunesse,Morgenstern_mariage,a3_1621748709457,SitEmo,6195,6219,une cérémonie somptueuse,Suggeree,Joie,Aucune,,word,une
LitteratureJeunesse,Morgenstern_mariage,a3_1621748709457,SitEmo,6195,6219,une cérémonie somptueuse,Suggeree,Joie,Aucune,,word,cérémonie
LitteratureJeunesse,Morgenstern_mariage,a3_1621748709457,SitEmo,6195,6219,une cérémonie somptueuse,Suggeree,Joie,Aucune,,word,somptueuse
LitteratureJeunesse,Morgenstern_mariage,a3_1621748770075,SitEmo,6227,6250,coûter extrêmement cher,Suggeree,Tristesse,Aucune,,word,coûter
LitteratureJeunesse,Morgenstern_mariage,a3_1621748770075,SitEmo,6227,6250,coûter extrêmement cher,Suggeree,Tristesse,Aucune,,word,extrêmement
LitteratureJeunesse,Morgenstern_mariage,a3_1621748770075,SitEmo,6227,6250,coûter extrêmement cher,Suggeree,Tristesse,Aucune,,word,cher
LitteratureJeunesse,Morgenstern_mariage,a3_1621748815994,SitEmo,6250,6251,!,Montree,Tristesse,Aucune,,punctuation,!
LitteratureJeunesse,Morgenstern_mariage,a3_1621748836051,Autre,6258,6269,préférerait,,,,envie,word,préférerait
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,offrir
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,un
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,repas
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,de
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,fête
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,aux
LitteratureJeunesse,Morgenstern_mariage,a3_1621748847113,SitEmo,6318,6353,offrir un repas de fête aux enfants,Suggeree,Joie,Aucune,,word,enfants
LitteratureJeunesse,Morgenstern_mariage,a3_1621748934658,SitEmo,6363,6375,un peu déçue,Designee,Tristesse,Aucune,,word,un
LitteratureJeunesse,Morgenstern_mariage,a3_1621748934658,SitEmo,6363,6375,un peu déçue,Designee,Tristesse,Aucune,,word,peu
LitteratureJeunesse,Morgenstern_mariage,a3_1621748934658,SitEmo,6363,6375,un peu déçue,Designee,Tristesse,Aucune,,word,déçue
LitteratureJeunesse,Morgenstern_mariage,a3_1621749004262,SitEmo,6441,6442,…,Montree,Tristesse,Aucune,,punctuation,…
LitteratureJeunesse,Morgenstern_mariage,a3_1621749115870,SitEmo,6457,6479,trouver une autre idée,Suggeree,Tristesse,Aucune,,word,trouver
LitteratureJeunesse,Morgenstern_mariage,a3_1621749115870,SitEmo,6457,6479,trouver une autre idée,Suggeree,Tristesse,Aucune,,word,une
LitteratureJeunesse,Morgenstern_mariage,a3_1621749115870,SitEmo,6457,6479,trouver une autre idée,Suggeree,Tristesse,Aucune,,word,autre
LitteratureJeunesse,Morgenstern_mariage,a3_1621749115870,SitEmo,6457,6479,trouver une autre idée,Suggeree,Tristesse,Aucune,,word,idée
LitteratureJeunesse,Morgenstern_mariage,a3_1621749121654,SitEmo,6483,6499,tout recommencer,Suggeree,Tristesse,Aucune,,word,tout
