source_file,text_span,mode,emotion,token_index,char_start,char_end,surface,surface_lower,lemma_spacy,pos_spacy,lemma_stanza,pos_stanza,is_alpha,surface_is_stopword,lemma_spacy_is_stopword,lemma_stanza_is_stopword,kept_for_analysis,drop_reason
Albert_dataset,se disputent,Comportementale,Colère,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,se disputent,Comportementale,Colère,1,3,12,disputent,disputent,disputer,VERB,disputer,VERB,True,False,False,False,True,
Albert_dataset,abriter des terroristes,Suggérée,Colère,0,0,7,abriter,abriter,abriter,VERB,abriter,VERB,True,False,False,False,True,
Albert_dataset,abriter des terroristes,Suggérée,Colère,1,8,11,des,des,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,abriter des terroristes,Suggérée,Colère,2,12,23,terroristes,terroristes,terroriste,NOUN,terroriste,NOUN,True,False,False,False,True,
Albert_dataset,effrayants,Désignée,Peur,0,0,10,effrayants,effrayants,effrayant,NOUN,effrayant,ADJ,True,False,False,False,True,
Albert_dataset,alarmante,Désignée,Peur,0,0,9,alarmante,alarmante,alarmant,ADJ,alarmant,ADJ,True,False,False,False,True,
Albert_dataset,étranges,Suggérée,Surprise,0,0,8,étranges,étranges,étrange,NOUN,étrange,ADJ,True,False,False,False,True,
Albert_dataset,alarmante,Désignée,Peur,0,0,9,alarmante,alarmante,alarmant,ADJ,alarmant,ADJ,True,False,False,False,True,
Albert_dataset,incroyable découverte,Suggérée,Surprise,0,0,10,incroyable,incroyable,incroyable,ADJ,incroyable,ADJ,True,False,False,False,True,
Albert_dataset,incroyable découverte,Suggérée,Surprise,1,11,21,découverte,découverte,découverte,NOUN,découverte,NOUN,True,False,False,False,True,
Albert_dataset,étonnant,Désignée,Surprise,0,0,8,étonnant,étonnant,étonnant,ADJ,étonnant,ADJ,True,False,False,False,True,
Albert_dataset,défaillances,Suggérée,Colère,0,0,12,défaillances,défaillances,défaillance,ADJ,défaillance,NOUN,True,False,False,False,True,
Albert_dataset,accusé,Comportementale,Colère,0,0,6,accusé,accusé,accuser,VERB,accuser,VERB,True,False,False,False,True,
Albert_dataset,honorer,Désignée,Admiration,0,0,7,honorer,honorer,honorer,VERB,honorer,VERB,True,False,False,False,True,
Albert_dataset,hommage,Comportementale,Admiration,0,0,7,hommage,hommage,hommage,NOUN,hommage,NOUN,True,False,False,False,True,
Albert_dataset,s'amuser,Comportementale,Joie,1,2,8,amuser,amuser,amuser,VERB,amuser,VERB,True,False,False,False,True,
Albert_dataset,manifestations,Comportementale,Colère,0,0,14,manifestations,manifestations,manifestation,NOUN,manifestation,NOUN,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,refusait,Comportementale,Colère,0,0,8,refusait,refusait,refuser,VERB,refuser,VERB,True,False,False,False,True,
Albert_dataset,restait assise,Comportementale,Colère,0,0,7,restait,restait,rester,VERB,rester,VERB,True,False,False,False,True,
Albert_dataset,restait assise,Comportementale,Colère,1,8,14,assise,assise,asseoir,ADJ,asseoir,VERB,True,False,False,False,True,
Albert_dataset,descendus dans la rue,Comportementale,Colère,0,0,9,descendus,descendus,descendre,ADJ,descendre,VERB,True,False,False,False,True,
Albert_dataset,descendus dans la rue,Comportementale,Colère,1,10,14,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,descendus dans la rue,Comportementale,Colère,2,15,17,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,descendus dans la rue,Comportementale,Colère,3,18,21,rue,rue,rue,NOUN,rue,NOUN,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,exiger,Comportementale,Colère,0,0,6,exiger,exiger,exiger,VERB,exiger,VERB,True,False,False,False,True,
Albert_dataset,manifestation,Comportementale,Colère,0,0,13,manifestation,manifestation,manifestation,NOUN,manifestation,NOUN,True,False,False,False,True,
Albert_dataset,déposé une plainte,Comportementale,Colère,0,0,6,déposé,déposé,déposer,VERB,déposer,VERB,True,False,False,False,True,
Albert_dataset,déposé une plainte,Comportementale,Colère,1,7,10,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,déposé une plainte,Comportementale,Colère,2,11,18,plainte,plainte,plainte,NOUN,plainte,NOUN,True,False,False,False,True,
Albert_dataset,inaction,Suggérée,Colère,0,0,8,inaction,inaction,inaction,NOUN,inaction,NOUN,True,False,False,False,True,
Albert_dataset,menace,Désignée,Peur,0,0,6,menace,menace,menacer,VERB,menace,NOUN,True,False,False,False,True,
Albert_dataset,se mobilisent,Comportementale,Colère,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,se mobilisent,Comportementale,Colère,1,3,13,mobilisent,mobilisent,mobiliser,VERB,mobiliser,VERB,True,False,False,False,True,
Albert_dataset,grève,Comportementale,Colère,0,0,5,grève,grève,grever,VERB,grève,NOUN,True,False,False,False,True,
Albert_dataset,porté plainte,Comportementale,Colère,0,0,5,porté,porté,porter,VERB,porter,VERB,True,False,False,False,True,
Albert_dataset,porté plainte,Comportementale,Colère,1,6,13,plainte,plainte,plainte,NOUN,plainte,NOUN,True,False,False,False,True,
Albert_dataset,remporter un concours,Suggérée,Joie,0,0,9,remporter,remporter,remporter,VERB,remporter,VERB,True,False,False,False,True,
Albert_dataset,remporter un concours,Suggérée,Joie,1,10,12,un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,remporter un concours,Suggérée,Joie,2,13,21,concours,concours,concours,NOUN,concours,NOUN,True,False,False,False,True,
Albert_dataset,inédit,Suggérée,Surprise,0,0,6,inédit,inédit,inédit,NOUN,inédit,ADJ,True,False,False,False,True,
Albert_dataset,surprenante,Désignée,Surprise,0,0,11,surprenante,surprenante,surprenant,ADJ,surprenant,ADJ,True,False,False,False,True,
Albert_dataset,étonnante,Désignée,Surprise,0,0,9,étonnante,étonnante,étonnant,ADJ,étonnant,ADJ,True,False,False,False,True,
Albert_dataset,surprise,Désignée,Surprise,0,0,8,surprise,surprise,surprise,NOUN,surprise,NOUN,True,False,False,False,True,
Albert_dataset,effrayer,Désignée,Peur,0,0,8,effrayer,effrayer,effrayer,VERB,effrayer,VERB,True,False,False,False,True,
Albert_dataset,étonnant,Désignée,Surprise,0,0,8,étonnant,étonnant,étonnant,ADJ,étonnant,ADJ,True,False,False,False,True,
Albert_dataset,intrigué,Désignée,Surprise,0,0,8,intrigué,intrigué,intriguer,VERB,intriguer,VERB,True,False,False,False,True,
Albert_dataset,peur,Désignée,Peur,0,0,4,peur,peur,peur,NOUN,peur,NOUN,True,False,False,False,True,
Albert_dataset,craignent,Désignée,Peur,0,0,9,craignent,craignent,craignent,NOUN,craindre,VERB,True,False,False,False,True,
Albert_dataset,effets secondaires,Suggérée,Peur,0,0,6,effets,effets,effet,NOUN,effet,NOUN,True,False,False,False,True,
Albert_dataset,effets secondaires,Suggérée,Peur,1,7,18,secondaires,secondaires,secondaire,ADJ,secondaire,ADJ,True,False,False,False,True,
Albert_dataset,panique,Désignée,Peur,0,0,7,panique,panique,panique,NOUN,panique,NOUN,True,False,False,False,True,
Albert_dataset,méfiance,Désignée,Peur,0,0,8,méfiance,méfiance,méfiance,NOUN,méfiance,NOUN,True,False,False,False,True,
Albert_dataset,surprise,Désignée,Surprise,0,0,8,surprise,surprise,surprise,NOUN,surprise,NOUN,True,False,False,False,True,
Albert_dataset,avouait avoir volé,Suggérée,Culpabilité,0,0,7,avouait,avouait,avouer,VERB,avouer,VERB,True,False,False,False,True,
Albert_dataset,avouait avoir volé,Suggérée,Culpabilité,1,8,13,avoir,avoir,avoir,AUX,avoir,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,avouait avoir volé,Suggérée,Culpabilité,2,14,18,volé,volé,voler,VERB,voler,VERB,True,False,False,False,True,
Albert_dataset,présentait ses excuses,Suggérée,Culpabilité,0,0,10,présentait,présentait,présenter,VERB,présenter,VERB,True,False,False,False,True,
Albert_dataset,présentait ses excuses,Suggérée,Culpabilité,1,11,14,ses,ses,son,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,présentait ses excuses,Suggérée,Culpabilité,2,15,22,excuses,excuses,excuse,NOUN,excuse,NOUN,True,False,False,False,True,
Albert_dataset,intriguant,Désignée,Surprise,0,0,10,intriguant,intriguant,intriguer,VERB,intriguant,ADJ,True,False,False,False,True,
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,0,0,9,descendue,descendue,descendre,ADJ,descendre,VERB,True,False,False,False,True,
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,1,10,14,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,2,15,17,la,la,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,3,18,21,rue,rue,rue,NOUN,rue,NOUN,True,False,False,False,True,
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,5,23,33,manifester,manifester,manifester,VERB,manifester,VERB,True,False,False,False,True,
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,6,34,37,son,son,son,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,descendue dans la rue; manifester son désaccord,Comportementale,Colère,7,38,47,désaccord,désaccord,désaccord,NOUN,désaccord,NOUN,True,False,False,False,True,
Albert_dataset,manifeste,Comportementale,Colère,0,0,9,manifeste,manifeste,manifeste,ADJ,manifeste,NOUN,True,False,False,False,True,
Albert_dataset,descendre,Comportementale,Colère,0,0,9,descendre,descendre,descendre,VERB,descendre,VERB,True,False,False,False,True,
Albert_dataset,se joignent; contestation,Comportementale,Colère,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,se joignent; contestation,Comportementale,Colère,1,3,11,joignent,joignent,joindre,ADV,joindre,VERB,True,False,False,False,True,
Albert_dataset,se joignent; contestation,Comportementale,Colère,3,13,25,contestation,contestation,contestation,NOUN,contestation,NOUN,True,False,False,False,True,
Albert_dataset,manifestations,Comportementale,Colère,0,0,14,manifestations,manifestations,manifestation,NOUN,manifestation,NOUN,True,False,False,False,True,
Albert_dataset,contesté,Comportementale,Colère,0,0,8,contesté,contesté,contesté,NOUN,contester,VERB,True,False,False,False,True,
Albert_dataset,reprochent,Comportementale,Colère,0,0,10,reprochent,reprochent,reprocher,VERB,reprocher,VERB,True,False,False,False,True,
Albert_dataset,n'être plus en mesure,Suggérée,Colère,1,2,6,être,être,être,AUX,être,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,n'être plus en mesure,Suggérée,Colère,2,7,11,plus,plus,plus,ADV,plus,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,n'être plus en mesure,Suggérée,Colère,3,12,14,en,en,en,ADP,en,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,n'être plus en mesure,Suggérée,Colère,4,15,21,mesure,mesure,mesure,NOUN,mesure,NOUN,True,False,False,False,True,
Albert_dataset,accusent,Comportementale,Colère,0,0,8,accusent,accusent,accuser,ADV,accuser,VERB,True,False,False,False,True,
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,0,0,8,profiter,profiter,profiter,VERB,profiter,VERB,True,False,False,False,True,
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,1,9,11,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,2,12,14,sa,sa,son,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,profiter de sa faiblessee,Suggérée,Colère,3,15,25,faiblessee,faiblessee,faiblessee,NOUN,faiblessee,NOUN,True,False,False,False,True,
Albert_dataset,réclament,Comportementale,Colère,0,0,9,réclament,réclament,réclamer,ADV,réclamer,VERB,True,False,False,False,True,
Albert_dataset,contestation,Suggérée,Colère,0,0,12,contestation,contestation,contestation,NOUN,contestation,NOUN,True,False,False,False,True,
Albert_dataset,manifestations,Comportementale,Colère,0,0,14,manifestations,manifestations,manifestation,NOUN,manifestation,NOUN,True,False,False,False,True,
Albert_dataset,plus confiance,Suggérée,Colère,0,0,4,plus,plus,plus,ADV,plus,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,plus confiance,Suggérée,Colère,1,5,14,confiance,confiance,confiance,NOUN,confiance,NOUN,True,False,False,False,True,
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,0,0,10,descendent,descendent,descendre,VERB,descendre,VERB,True,False,False,False,True,
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,1,11,15,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,2,16,19,les,les,le,DET,le,DET,True,True,True,True,False,stopword_surface
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,3,20,24,rues,rues,rue,NOUN,rue,NOUN,True,False,False,False,True,
Albert_dataset,descendent dans les rues; fêter,Comportementale,Joie,5,26,31,fêter,fêter,fêter,VERB,fêter,VERB,True,False,False,False,True,
Albert_dataset,contestation,Comportementale,Colère,0,0,12,contestation,contestation,contestation,NOUN,contestation,NOUN,True,False,False,False,True,
Albert_dataset,réclame,Comportementale,Colère,0,0,7,réclame,réclame,réclame,NOUN,réclamer,VERB,True,False,False,False,True,
Albert_dataset,manifesté,Comportementale,Colère,0,0,9,manifesté,manifesté,manifesté,NOUN,manifester,VERB,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,manifestations,Comportementale,Colère,0,0,14,manifestations,manifestations,manifestation,NOUN,manifestation,NOUN,True,False,False,False,True,
Albert_dataset,contrarie,Désignée,Colère,0,0,9,contrarie,contrarie,contrarie,NOUN,contrarier,NOUN,True,False,False,False,True,
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,0,0,6,entrer,entrer,entrer,VERB,entrer,VERB,True,False,False,False,True,
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,1,7,11,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,2,12,16,leur,leur,son,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,3,17,23,champs,champs,champ,NOUN,champ,NOUN,True,False,False,False,True,
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,5,25,33,piétiner,piétiner,piétiner,VERB,piétiner,VERB,True,False,False,False,True,
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,7,35,41,manger,manger,manger,VERB,manger,VERB,True,False,False,False,True,
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,8,42,47,leurs,leurs,leur,DET,son,DET,True,True,True,True,False,stopword_surface
Albert_dataset,entrer dans leur champs; piétiner; manger leurs récoltes,Suggérée,Colère,9,48,56,récoltes,récoltes,récolte,NOUN,récolte,NOUN,True,False,False,False,True,
Albert_dataset,animal sacré,Suggérée,Admiration,0,0,6,animal,animal,animal,ADJ,animal,NOUN,True,False,False,False,True,
Albert_dataset,animal sacré,Suggérée,Admiration,1,7,12,sacré,sacré,sacrer,VERB,sacré,ADJ,True,False,False,False,True,
Albert_dataset,même,Montrée,Surprise,0,0,4,même,même,même,ADV,même,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,accusés,Comportementale,Colère,0,0,7,accusés,accusés,accuser,VERB,accuser,VERB,True,False,False,False,True,
Albert_dataset,torturés,Suggérée,Peur,0,0,8,torturés,torturés,torturer,VERB,torturer,VERB,True,False,False,False,True,
Albert_dataset,deuil,Désignée,Tristesse,0,0,5,deuil,deuil,deuil,NOUN,deuil,NOUN,True,False,False,False,True,
Albert_dataset,étonnant,Désignée,Surprise,0,0,8,étonnant,étonnant,étonnant,ADJ,étonnant,ADJ,True,False,False,False,True,
Albert_dataset,peur,Désignée,Peur,0,0,4,peur,peur,peur,NOUN,peur,NOUN,True,False,False,False,True,
Albert_dataset,créatures malfaisantes,Suggérée,Peur,0,0,9,créatures,créatures,créature,NOUN,créature,NOUN,True,False,False,False,True,
Albert_dataset,créatures malfaisantes,Suggérée,Peur,1,10,22,malfaisantes,malfaisantes,malfaisant,ADJ,malfaisant,ADJ,True,False,False,False,True,
Albert_dataset,découvert,Suggérée,Surprise,0,0,9,découvert,découvert,découvrir,VERB,découvrir,VERB,True,False,False,False,True,
Albert_dataset,réclamant,Comportementale,Colère,0,0,9,réclamant,réclamant,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,offenses,Suggérée,Colère,0,0,8,offenses,offenses,offense,NOUN,offense,NOUN,True,False,False,False,True,
Albert_dataset,chassait,Suggérée,Peur,0,0,8,chassait,chassait,chasser,VERB,chasser,VERB,True,False,False,False,True,
Albert_dataset,chassait,Suggérée,Colère,0,0,8,chassait,chassait,chasser,VERB,chasser,VERB,True,False,False,False,True,
Albert_dataset,étaient opposés,Suggérée,Colère,0,0,7,étaient,étaient,être,AUX,être,AUX,True,True,True,True,False,stopword_surface
Albert_dataset,étaient opposés,Suggérée,Colère,1,8,15,opposés,opposés,opposer,VERB,opposer,VERB,True,False,False,False,True,
Albert_dataset,colonisation,Suggérée,Colère,0,0,12,colonisation,colonisation,colonisation,NOUN,colonisation,NOUN,True,False,False,False,True,
Albert_dataset,réclamé,Comportementale,Colère,0,0,7,réclamé,réclamé,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,menace,Désignée,Peur,0,0,6,menace,menace,menacer,VERB,menace,NOUN,True,False,False,False,True,
Albert_dataset,attaques terroristes,Suggérée,Peur,0,0,8,attaques,attaques,attaque,NOUN,attaque,NOUN,True,False,False,False,True,
Albert_dataset,attaques terroristes,Suggérée,Peur,1,9,20,terroristes,terroristes,terroriste,ADJ,terroriste,ADJ,True,False,False,False,True,
Albert_dataset,vive émotion,Suggérée,Tristesse,0,0,4,vive,vive,vif,ADJ,vif,ADJ,True,False,False,False,True,
Albert_dataset,vive émotion,Suggérée,Tristesse,1,5,12,émotion,émotion,émotion,NOUN,émotion,NOUN,True,False,False,False,True,
Albert_dataset,surprises,Désignée,Surprise,0,0,9,surprises,surprises,surpris,ADJ,surprise,NOUN,True,False,False,False,True,
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,0,0,3,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,1,4,15,mésaventure,mésaventure,mésaventure,NOUN,mésaventure,NOUN,True,False,False,False,True,
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,2,16,19,que,que,que,SCONJ,que,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,3,20,28,personne,personne,personne,NOUN,personne,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,4,29,31,ne,ne,ne,ADV,ne,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,5,32,44,souhaiterait,souhaiterait,souhaiter,VERB,souhaiter,VERB,True,False,False,False,True,
Albert_dataset,une mésaventure que personne ne souhaiterait connaître,Suggérée,Peur,6,45,54,connaître,connaître,connaître,VERB,connaître,VERB,True,False,False,False,True,
Albert_dataset,graves nuisances,Suggérée,Colère,0,0,6,graves,graves,grave,ADJ,grave,ADJ,True,False,False,False,True,
Albert_dataset,graves nuisances,Suggérée,Colère,1,7,16,nuisances,nuisances,nuisance,ADJ,nuisance,NOUN,True,False,False,False,True,
Albert_dataset,réclamer,Comportementale,Colère,0,0,8,réclamer,réclamer,réclamer,VERB,réclamer,VERB,True,False,False,False,True,
Albert_dataset,se plaignent,Comportementale,Colère,0,0,2,se,se,se,PRON,soi,PRON,True,True,True,True,False,stopword_surface
Albert_dataset,se plaignent,Comportementale,Colère,1,3,12,plaignent,plaignent,plaindre,VERB,plaindre,VERB,True,False,False,False,True,
Albert_dataset,détresse,Désignée,Peur,0,0,8,détresse,détresse,détresse,VERB,détresse,NOUN,True,False,False,False,True,
Albert_dataset,dénoncé,Comportementale,Colère,0,0,7,dénoncé,dénoncé,dénoncer,VERB,dénoncer,VERB,True,False,False,False,True,
Albert_dataset,ravagent,Suggérée,Colère,0,0,8,ravagent,ravagent,ravager,ADV,ravager,VERB,True,False,False,False,True,
Albert_dataset,conflit,Comportementale,Colère,0,0,7,conflit,conflit,conflit,NOUN,conflit,NOUN,True,False,False,False,True,
Albert_dataset,espionner,Suggérée,Colère,0,0,9,espionner,espionner,espionner,VERB,espionner,VERB,True,False,False,False,True,
Albert_dataset,accusée,Comportementale,Colère,0,0,7,accusée,accusée,accuser,VERB,accuser,VERB,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,0,0,5,entre,entre,entrer,ADP,entrer,VERB,True,True,False,False,False,stopword_surface
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,0,0,5,entre,entre,entrer,ADP,entrer,VERB,True,True,False,False,False,stopword_surface
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,1,6,10,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,1,6,10,dans,dans,dans,ADP,dans,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,3,13,21,histoire,histoire,histoire,NOUN,histoire,NOUN,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,3,13,21,histoire,histoire,histoire,NOUN,histoire,NOUN,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,5,23,35,prestigieuse,prestigieuse,prestigieux,ADJ,prestigieux,ADJ,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,5,23,35,prestigieuse,prestigieuse,prestigieux,ADJ,prestigieux,ADJ,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Joie,6,36,46,récompense,récompense,récompense,NOUN,récompense,NOUN,True,False,False,False,True,
Albert_dataset,entre dans l'histoire; prestigieuse récompense,Suggérée,Fierté,6,36,46,récompense,récompense,récompense,NOUN,récompense,NOUN,True,False,False,False,True,
Albert_dataset,manifestent,Comportementale,Colère,0,0,11,manifestent,manifestent,manifestent,NOUN,manifester,VERB,True,False,False,False,True,
Albert_dataset,soulèvement,Suggérée,Colère,0,0,11,soulèvement,soulèvement,soulèvement,ADV,soulèvement,NOUN,True,False,False,False,True,
Albert_dataset,contestent,Comportementale,Colère,0,0,10,contestent,contestent,contester,VERB,contester,VERB,True,False,False,False,True,
Albert_dataset,réclame,Comportementale,Colère,0,0,7,réclame,réclame,réclame,NOUN,réclamer,VERB,True,False,False,False,True,
Albert_dataset,soulèvement,Suggérée,Colère,0,0,11,soulèvement,soulèvement,soulèvement,ADV,soulèvement,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,0,0,6,Passer,passer,passer,VERB,passer,VERB,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,2,9,11,un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,3,12,15,HLM,hlm,hlm,NOUN,hlm,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,4,16,17,à,à,à,ADP,à,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,5,18,20,un,un,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,6,21,28,immense,immense,immense,NOUN,immense,ADJ,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,7,29,36,domaine,domaine,domaine,NOUN,domaine,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,8,37,39,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,9,40,44,plus,plus,plus,ADV,plus,ADV,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,10,45,47,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,12,52,60,hectares,hectares,hectare,NOUN,hectare,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,13,61,63,et,et,et,CCONJ,et,CCONJ,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,15,66,69,une,une,un,DET,un,DET,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,16,70,76,valeur,valeur,valeur,NOUN,valeur,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,17,77,79,de,de,de,ADP,de,ADP,True,True,True,True,False,stopword_surface
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,19,83,91,millions,millions,million,NOUN,million,NOUN,True,False,False,False,True,
Albert_dataset,Passer d’un HLM à un immense domaine de plus de 600 hectares et d’une valeur de 56 millions d’euros,Suggérée,Joie,21,94,99,euros,euros,euro,NOUN,euro,NOUN,True,False,False,False,True,
Albert_dataset,menaces,Désignée,Peur,0,0,7,menaces,menaces,menace,NOUN,menace,NOUN,True,False,False,False,True,
Albert_dataset,tient du scénario de science-fiction,Montrée,Surprise,0,0,5,tient,tient,tenir,ADV,tenir,VERB,True,False,False,False,True,
